发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
余汉波;4;29;33;37235;0.0008862629246676514
追蓝人;22;172;194;37235;0.005210151738955284
阿拉德非酋长;4;20;24;37235;0.0006445548543037464
小野爱分享;44;499;543;37235;0.014583053578622263
爱学习的佳佳酱;1;35;36;37235;0.0009668322814556197
吕小柒July;27;211;238;37235;0.006391835638512152
做一只精致滴猪猪女孩;34;366;400;37235;0.010742580905062441
论文小行家;6;3;9;37235;0.00024170807036390493
龙马儿_;38;1212;1250;37235;0.03357056532832013
FlowUs官方;72;440;512;37235;0.013750503558479924
火龙果写作;3;28;31;37235;0.0008325500201423392
Open晓智;2;2;4;37235;0.00010742580905062441
小饶不想努力啦;1;0;1;37235;2.6856452262656103e-05
煽情漫画老师;3;8;11;37235;0.0002954209748892171
非酋肥宅;337;14000;14337;37235;0.38504095608970057
AI鑫探;46;487;533;37235;0.014314489055995703
余汉波;3;28;31;37235;0.0008325500201423392
惫懒の欧阳川;15;129;144;37235;0.003867329125822479
TK宅技术分享;2;9;11;37235;0.0002954209748892171
网创智慧库;1;5;6;37235;0.0001611387135759366
黑黑怪叔叔;2;0;2;37235;5.3712904525312205e-05
小发猫;1;2;3;37235;8.05693567879683e-05
手捧着一束光;33;924;957;37235;0.025701624815361892
七茉七颜;99;5831;5930;37235;0.1592587619175507
旁门左道PPT;42;1881;1923;37235;0.051644957701087686
药嫁钠镁铝;8;116;124;37235;0.003330200080569357
小猫种大鱼;6;37;43;37235;0.0011548274472942125
萌祥种树;3;40;43;37235;0.0011548274472942125
建站及SEOer;2;2;4;37235;0.00010742580905062441
电子怪物;121;8861;8982;37235;0.24122465422317713
盘盘努力学习吧;2;92;94;37235;0.002524506512689674
希娜Mashiro;235;37000;37235;37235;1.0
老麦的工具库;76;2713;2789;37235;0.07490264536054787
伍二戚;2;15;17;37235;0.00045655968846515375
橘猫AILab;3;6;9;37235;0.00024170807036390493
朝山夕水;2;2;4;37235;0.00010742580905062441
大家会客厅;16;41;57;37235;0.0015308177789713979
傻瓜工具箱;1;87;88;37235;0.002363367799113737
bili_85558674428;1;0;1;37235;2.6856452262656103e-05
喜娃桑;13;604;617;37235;0.016570431046058817
寒灯雁断;1;3;4;37235;0.00010742580905062441
鸟居三个四;8;57;65;37235;0.0017456693970726467
屠雅思带7分;2;1;3;37235;8.05693567879683e-05
马小帮;2;35;37;37235;0.0009936887337182758
我真不是男同啊;1;8;9;37235;0.00024170807036390493
