发布者;群体情绪;时间
爱可可-爱生活;0.0019232392988143686;------
-瑠璃色夢中-;-4.637984037776203e-05;2023-04-17 21:17:51
You_mee;9.120333916322499e-05;------
菠萝真好吃YA;0.0018765966522625629;2023-04-18 14:21:25
爱可可-爱生活;0.0;------
玛利亚绷带恐龙;0.006592610714319549;2023-04-18 00:35:18
爱吃地瓜的yongyong;0.00010628857821212179;------
业余宽客;-0.00036341074051189393;2023-04-18 00:47:07
买呀嘿;0.00017997963183209753;------
狗丸透真厨;-0.0005518019624862714;2023-04-18 08:42:06
刘韧;0.0005741254132334401;------
不爱吃鱼的小岛居民;0.00010219646992766786;2023-04-17 20:09:21
123lOxnV;0.0019142580302764437;2023-04-17 20:38:59
123lOxnV;0.0008293970778700057;2023-04-17 19:42:27
南栀倾寒67307;0.00013340483707621303;2023-04-17 19:39:01
未名石;4.103920314966712e-05;------
达跌吧呦;-0.001462491397241466;2023-04-17 19:46:22
传发g调北等_zU;0.0035336522105920143;------
JaGuAr_BuNnY;0.0010046370675948428;2023-04-17 20:18:46
JOTTING_64;4.374906543587419e-05;2023-04-17 19:49:45
伯克利_尤洋;0.0017929607938843017;------
财联社APP;-0.0010743517444431947;2023-04-17 19:42:59
你和龙的妈妈风暴降生;0.001554352429886903;2023-04-17 19:55:27
Imweirdbutthatsfine;-0.0006017211904859499;2023-04-17 19:29:52
缪滨旭BRADY;0.000308190345552918;2023-04-17 19:31:06
斯尔教育;0.00018699251333613074;2023-04-17 19:30:30
钛媒体APP;-4.4875735715981626e-05;2023-04-17 19:30:45
老子是个坑;3.252010995012577e-05;2023-04-17 19:32:58
Creamy蕉;-0.047794875236827794;2023-04-17 19:29:42
巴伦周刊;0.0005563697299578676;2023-04-17 20:22:20
Creamy蕉;0.1439987106968294;2023-04-17 20:19:27
虎嗅APP;0.000240981736599322;2023-04-17 21:17:21
心碎塔蜜保养中心;-0.00013574073216857539;2023-04-17 19:50:38
鍋盖頭司令;0.0415269612443913;2023-04-17 23:13:22
浙江日报;0.015089942458220384;2023-04-17 21:24:28
Aimer_嶠;9.131331600952323e-05;2023-04-17 19:59:00
但斌;6.326136415248862e-05;2023-04-17 19:32:44
看一下许多发微博;0.004462892424995484;2023-04-17 19:46:23
字体设计;0.0005762343288793541;2023-04-17 19:41:24
uknco;-0.0023143949176503494;2023-04-17 19:32:48
朕略萌xx;0.00365001070319365;2023-04-17 19:29:40
Voiuh;-0.0022072760195197476;2023-04-18 11:18:28
鸡蛋包包;-0.0032503225114728918;2023-04-17 23:35:00
ivystibsyfub;-0.0002905780420449303;2023-04-17 23:15:00
中外企业文化;0.0007341480813830277;2023-04-17 22:10:27
