发布者;宏观集群密度;帖子平均情绪值;宏观集群信任度值;群体情绪指数1
吴谨言不翻我不改名;0.0002768421538319;0.3013996340062015;0.669471025344273;0.0003070326556940288
吴谨言不翻我不改名;0.0001845614358879;0.9906358968738328;0.6695004525830522;0.0006727965254118394
吴谨言不翻我不改名;0.0003691228717759;0.8627931003772643;0.8465250824101459;0.001481819459539261
吴谨言不翻我不改名;0.0001845614358879;0.9906358968738328;0.669471025344273;0.0006727669532973967
睡不足de珊;9.22807179439856e-05;0.999696874955396;0.6694771013540634;0.0003394633320777112
锦鲤本梨是玖梨;0.0001384210769159;0.864390896834725;0.7349890930937603;0.00048336048780954174
锦鲤本梨是玖梨;0.0001845614358879;-0.0281052648902877;0.5790063826553217;-1.6507824302630378e-05
可爱的奶盐卿;0.0003229825128039;0.5858457503908002;0.5045802458988485;0.000524771669008079
夕夕姐姐攻略博;9.22807179439856e-05;0.5111882398836565;0.670866098511455;0.00017394242008359783
今天不喝奶茶0311;9.22807179439856e-05;0.9999999882098676;0.669475129315798;0.00033956525887301125
正能量de黄跳跳O;9.22807179439856e-05;0.5111882398836565;0.6705996068539863;0.00017387332402413826
轻拾月光·听风声;0.0004152632307479;0.7102937673086127;0.8814417583926109;0.001429002363984305
初见沐阳;0.0001845614358879;0.7437579182055227;0.9079642021177684;0.0006850450497186929
小仙男iPad养乐多;0.0001845614358879;0.9834283356751868;0.680527150789097;0.0006789018282604582
二次元凝视男性bot;0.0851751026622987;0.3581602964760362;0.4006905660554641;0.06718573421414675
WanNan婉岚;0.0006459650256078;0.922835006400694;0.6694700446549735;0.0021935223208610377
慧腐烂的心QY;0.0006459650256078;0.5075392850460619;0.8925868728972041;0.0016084479342277226
吴谨言不是搞笑女;0.0003691228717759;0.9484444993471982;0.7249697732659405;0.0013950206013930752
陳企鵝_Patty;0.0002768421538319;0.9960592796592328;0.672727820672073;0.0010196112933509192
可一不可再yay;0.0001384210769159;0.9818697314884264;0.6694706522559527;0.000500109935758367
商丘医专微校园;0.0007382457435518;0.6473737086854924;0.7977201787316187;0.002095484394200736
spend盐;0.0002307017948599;0.9817334410553428;0.6875395304152472;0.0008558941831452715
山野念川y;0.0007382457435518;0.904285713738768;0.8080257552749441;0.002964897396938065
-酌幂難寒月;0.0011073686153278;0.3629378048989574;0.644272862212478;0.001423220206297485
盐式夏日;0.0005998246666359;0.9839305362855696;0.6865273974445663;0.0022270218466823462
栀鸢悸屿_;0.0002768421538319;0.9863357411452672;0.686648092796638;0.0010305499621644232
Y張好看;0.0002768421538319;0.333999884988244;0.8663394572571093;0.0004402957312455259
陵鹤尤美;0.0152263184607576;0.6629525599861169;0.3481607547030374;0.019316792715201425
心念奶鹽;0.0011073686153278;0.837467334351184;0.8507696769777825;0.004336605666669935
-择一;0.0004152632307479;0.9714752231371824;0.6885672150625061;0.0015267902972544356
是王怀玉yu呀;0.0016149125640197;0.7719880566129237;0.5576311371972872;0.003821065254082266
天空树上的城堡;0.0001845614358879;0.9999995978462914;0.6696189175545019;0.0006792761145805293
DEAR樂然;0.0015226318460757;0.9722039790215128;0.6994125367169712;0.005690672063955044
字体设计;0.0036450883587874;0.0919818556381086;0.6001164792972226;0.0011059197739070432
木兰心扉;0.0002307017948599;0.9896010548110842;0.6765281119517624;0.0008489357330093449
正能量的黄跳跳_;9.22807179439856e-05;0.5111882398836565;0.6710579725048323;0.00017399216924640875
爱鱼丸丸的刺;0.0024454390255156;0.5957367510042542;0.4164333483336081;0.003334529589930715
莹儿KKW;0.0006921053845798;0.6244578259049641;0.599673093572673;0.0014245173641620733
新年伊始丶;0.0005536843076639;0.8899219787327263;0.8269438841831407;0.0022395874804838596
音浪剧;0.0101970193328104;0.4881817421108927;0.6455093911236417;0.01766180900720897
娱赞赞;0.0118119318968301;0.8111859242184681;0.7499426094895298;0.039495463385978084
_扬媚兔淇;0.0004152632307479;0.9142628247905856;0.7776950473653306;0.0016228624676225048
以帅治国方能长久;0.0003229825128039;0.2398412580468252;0.602724648295591;0.000256625434863221
千毅yi;0.0088589489226226;0.3847898232061352;0.5320047302650505;0.009967795341815999
追剧;0.089327734969778;0.661274167047708;0.5285054646136146;0.17159127641356436
娱文洛;0.0095510543072025;0.4466746877952403;0.5587435922935867;0.0131018630689634
追剧情报社;0.0064596502560789;0.0758407300872513;0.6136508294078862;0.001652382850365699
少女追剧指南;0.0090435103585105;0.1725683759458222;0.5463676058773024;0.004686633990487304
烫水的热嘴;0.1210261615835371;0.4569465715380843;0.4420784710887781;0.13437605652844906
剧综淡淡;0.0095971946661745;0.5754376159313976;0.8433595611131937;0.02559959934960926
剧综哇哇;0.0102431596917824;0.6687726279365301;0.8368944701805042;0.03151091214762135
微博电视剧;0.0241775481013242;0.4612360909224996;0.5637612357760285;0.03455481663696191
星空下的萤火虫___;0.0011073686153278;0.8872351010166039;0.8394434830610984;0.004533151475460959
你好呀我的宠爱;0.0001384210769159;0.9485822815045244;0.6694707055542841;0.0004831551950516774
木兰心扉;0.0001845614358879;1.0;0.6695663334206501;0.0006792230452340568
剧迷成团;0.0152263184607576;0.5965107455709594;0.4287118398672663;0.021402105553457357
我变一颗凌檬;0.0056752641535551;0.3941801859274902;0.5268178341873834;0.00647767541636591
旎的小小小可爱;0.0009689475384118;0.4295008937348105;0.518641053309395;0.0011863397157843248
·不用长大;0.0004614035897199;0.9793831382864936;0.688377199223488;0.001709770864490936
想在五斤盐睫毛上荡秋千;0.0004152632307479;0.9727645929118118;0.6885817444485621;0.0015288489565239533
太龙宫主;0.0001845614358879;0.9634218105836544;0.6694700339953072;0.000654284181002066
北北北小方;0.0020301757947676;0.2346186332326386;0.4641510413572415;0.0012151595900318582
亦生亦心珍茜你;9.22807179439856e-05;0.9997751038235048;0.669469810142315;0.0003394861986097967
闪电泡芙饼干;0.0005536843076639;0.7439013116390948;0.3471940522434563;0.0007860092550243778
燕野行;0.0005536843076639;0.2002008857416439;0.4547181140315724;0.0002770437187967784
_落雨羡鱼;0.0003229825128039;0.994093800698682;0.6695975982219043;0.0011816751571668235
且行且歌Aaron;0.0012457896922438;0.459581124229391;0.9137653824869922;0.0028755403159009827
灰灰有娱;0.0001845614358879;0.4550413884347726;0.7949372403849139;0.00036694632838301153
Lyreair;0.0012457896922438;0.6597502248236025;0.6694726775925494;0.0030243704143276965
洛阳师范学院微博协会;0.0001384210769159;-0.7062522046158182;0.669821451214178;-0.0003599141619054544
雪魔武卫小莫离;0.0020301757947676;0.012232199705563;0.5098825612495574;6.959630946858851e-05
南瓜味礼帽;0.0001384210769159;0.3846153846153839;0.6694701086129714;0.0001959015671075703
火力橙现;0.006182808102247;0.7763023989951424;0.2992717544187584;0.007895147876688288
南瓜味礼帽;0.0001845614358879;-0.150026210997947;0.6694701086129714;-0.00010188661545127579
存够100万就退休;0.0004614035897199;0.7382772221548178;0.847262029477723;0.0015863390886414583
吃娱的蟹老板;0.0026761408203755;0.4824660490299092;0.6719640441402255;0.004768695576852829
蓝色王毛毛;0.0001845614358879;0.1043332433294922;0.6694727628698798;7.085563993601454e-05
云呢拿小卖部;0.0001384210769159;0.8919854549867356;0.685090412340471;0.0004649280295447777
开开开开开得了;0.0001845614358879;0.3268085664512083;0.6694745963324832;0.00022194549685888127
猫九九爱六六;0.0002307017948599;0.9038541887033542;0.7975019571277863;0.000914026841314985
考古娱乐圈;0.0008305264614958;0.3981480144444058;0.5858389380852216;0.0010647658307828304
陳企鵝_Patty;0.0004152632307479;0.8112868502187711;0.5593968442111454;0.0010358473772508797
幸运草Angelina;0.0011535089742998;0.8219960905605461;0.4156387649494429;0.0021661305073797234
我需要2颗西柚;0.0002307017948599;0.5186057220961315;0.5955196618447132;0.000391617622083007
热恋言_;0.0006459650256078;0.8486392023812721;0.8480308242151249;0.0025551804524202265
用户阿现小酷宝;0.0002768421538319;0.9730189543383332;0.6950252493245654;0.0010290392628452677
星空下的萤火虫___;0.0008305264614958;0.8753691526597289;0.8698423227159744;0.003475866522901584
薛薛de猫;0.0001384210769159;0.9989321269285516;0.6694726029748852;0.0005088020553842193
观海等风来2022;0.0002768421538319;0.8483577128604404;0.8033423192601621;0.0010370261821147288
李现工作室;1.0;0.2324035358911832;0.7828515668436942;1.0
心念奶鹽;0.0009228071794398;0.8747178800306941;0.5160787589452718;0.002289669487589769
刘亦菲小龙女lyf;0.0002768421538319;0.99999999960746;0.6694770163395266;0.0010186986595880363
岂曰无衣·2146;0.0029991233331795;0.7950496518645905;0.3033563327902909;0.003975753835060344
毅淇一生-0517;0.0012457896922438;0.6095445540154343;0.4441356099462492;0.0018537178316247048
树梅zzzz;9.22807179439856e-05;0.9999632013769296;0.669470311146631;0.0003395503236031288
昆明五华发布;0.0001845614358879;0.9745409567621492;0.6959815063508153;0.0006880446137090057
傅诗淇玲儿;0.0053984219997231;0.8395620616077841;0.3446376960820977;0.0085853945420834
-耀和玺一起看海-;0.0004614035897199;0.8767399326856329;0.7471956862116396;0.0016613607891835596
青罗劳;9.22807179439856e-05;0.3333333333333341;0.6694697461843172;0.00011318751083070696
傅总宝儿;0.0001384210769159;0.9999822848193192;0.6694699273986443;0.0005093349134889219
一一戒糖ing;9.22807179439856e-05;0.3333333333333341;0.6694775064213827;0.00011318882285701122
想吃一颗盐;0.0003691228717759;0.9732086277810946;0.6964439171940605;0.0013751209529605432
有盐才好吃啊;0.0005075439486919;0.9635052822136998;0.6931219799782998;0.0018630103552518917
酒醉的蝴蝶__;0.0005075439486919;0.9693751714988252;0.6878464855691566;0.0018600940877895838
异于你的我;0.0004614035897199;0.9725330038520128;0.6870063122104536;0.0016944310001198335
思雨丁;0.0006459650256078;0.9765507299034832;0.6866896115276776;0.002380905369664855
816號候車厅;0.0005075439486919;0.9817024538560494;0.6836976239020696;0.001872386257098497
清枝吟Spoil;0.0116273704609421;0.5989196950140524;0.3662009029417353;0.014016751016200356
去话-海吧;0.0002768421538319;0.999994123582206;0.6694804271699485;0.0010186978636923408
沈吟未绝;0.0003691228717759;0.95390262339492;0.6694701192726377;0.0012956390842486605
怂到躲开奶盐正视的钧倪;0.0007382457435518;0.9460446736251852;0.800852387487123;0.0030742764252900488
长安不困;0.0008766668204678;0.1908226973663115;0.6062576400319918;0.0005574419762010967
栀鸢悸屿_;0.0001845614358879;0.9737803786267376;0.688008978963469;0.0006796321725289315
可爱的奶盐卿;0.0010612282563558;0.8347567905141711;0.8727702958700406;0.004249585447178327
云南平安高速;0.0007843861025238;0.9621905491038322;0.6978949215057553;0.0028950685986642135
栀鸢悸屿_;0.0005075439486919;0.9030243338063494;0.7660870829286105;0.0019298746028521962
沏茶小小盐;0.0002307017948599;0.9727208009945478;0.6873403357641938;0.0008477910953164549
东营广播电视台;0.0005536843076639;0.3092414718140941;0.6696632584864073;0.0006302230191978966
慧腐烂的心QY;0.0014764914871037;0.5241594065798291;0.3378227492847437;0.0014370142240138063
董慕幂;0.0033221058459834;0.6887033066739121;0.4125751072454542;0.005188316943752539
糖糖糖果颖;0.0008766668204678;0.2143417550877442;0.4797564498792266;0.0004954958462657395
冬曼祀言境;0.0003691228717759;0.9787745860589264;0.6866297289769301;0.0013634966869381434
虞-祎安JSjjyl;0.0024915793844876;0.5072008605217696;0.422405711960272;0.0029340150442655945
-酌幂難寒月;0.0002768421538319;0.3482155525971188;0.6314099006378024;0.0003345566099401492
永吴止尽的爱言;0.0006459650256078;0.8771033036478599;0.7810513626955045;0.0024323002781901685
世盼望;0.0087666682046786;0.8652468279192759;0.4400560228869544;0.01834680304187154
华莱士吃了拉肚子战士;9.22807179439856e-05;0.175042486040301;0.6694699700373096;5.943788972801421e-05
AlainProust;0.0001384210769159;0.7671841994290771;0.7538808430964969;0.00044003013993633986
包子瑜;0.0012919300512157;0.1437375087392183;0.6697153493323328;0.0006835608954351535
海盐风铃草;0.0018917547178517;0.2259762326417097;0.4440456343487002;0.0010433572494290804
茜茜00后粉丝;0.0035989479998154;0.9293137103938222;0.3286903085252968;0.006042305211246568
红豆盼盼;0.0001845614358879;0.9324821332940538;0.7333938784136063;0.0006937397888726894
b盐味302橘汁c302;0.0021685968716836;0.9623319346755772;0.699778212569381;0.008026791556299187
少年JUMP吧;0.0131961426659899;0.461211204180245;0.5529356063676485;0.01849691292158745
小吴会wink;0.0011535089742998;0.9657781309139184;0.6901113345075619;0.004225667766355478
有盐才好吃啊;0.0009689475384118;0.7907006654754034;0.4834341737975671;0.0020357646035631654
Aries_肆;0.0110736861532782;0.5670964468867582;0.3946468501295419;0.013621835186329085
816號候車厅;0.0005075439486919;0.886620044638604;0.7999827441126338;0.0019786531122630547
热恋言_;0.0008305264614958;0.9235686191339306;0.7549300828805466;0.0031827843761028296
吾愛Gillian;0.0002768421538319;0.3198835754586021;0.8486979155359963;0.0004130999478052538
思雨丁;0.0004152632307479;0.9242564029686988;0.7615395460361611;0.0016065204220955163
异于你的我;0.0005075439486919;0.918718813123418;0.7686996728999447;0.001970111489331937
是王怀玉yu呀;0.0012919300512157;0.946707827207695;0.7464177434291964;0.005017816397331301
hooooay;9.22807179439856e-05;0.7369010625177262;0.5727501367194149;0.00021407363941951805
万千的崽崽;0.0001384210769159;0.0524655636156166;0.6694705669786223;2.672304223828611e-05
Yanagi_6分間休憩;0.0003229825128039;0.9383497836152468;0.7278187950842854;0.001212397067680169
彩云小梦Dream;0.0005075439486919;0.9990758885735178;0.6695616858061438;0.001866124307217346
夏木折葵;0.0002768421538319;-0.8451407167291725;0.6694707268736166;-0.0008609356274150922
哦呓呦;0.0008305264614958;0.2433288181327305;0.5953955008065662;0.0006613485609635857
怎么这么多烊;0.005905965948415;0.7589583357497741;0.8925924587387964;0.021990744400101455
哈雷酱_;0.0001384210769159;0.2899502667586732;0.7964073676758494;0.00017568668529166249
Sa娇的午后红茶;0.0030452636921515;0.6000926169160683;0.5957281541047218;0.005983690982012512
宇璐jy;0.0005998246666359;0.8361859017858294;0.6705389235301773;0.0018485406222715304
星辰与大海_心上人;0.0001384210769159;1.0;0.6694703964239614;0.0005093442934511067
chjming;0.0040142112305633;0.4052538696213984;0.4858459608892114;0.004344140192326331
风过无痕dear;0.0008305264614958;0.8038730301395848;0.5490119017252464;0.0020146543014421406
abanger;0.0002768421538319;-0.0611149185479336;0.6694992308212996;-6.225975145484952e-05
醒醒汤;0.0011535089742998;-0.438442636222671;0.7347199190303287;-0.002042365265339486
krss彤;0.0003229825128039;-0.944376674869517;0.6694705563189559;-0.0011223636318941372
正半轴有解;9.22807179439856e-05;0.9931629697788602;0.6694711745796013;0.0003372416527401313
晴噗噗;9.22807179439856e-05;0.999774456568459;0.6694697781633162;0.0003394859626097662
正能量的黄跳跳;9.22807179439856e-05;0.5111882398836565;0.6711325901689236;0.00017401151614305745
西北师大附中;0.0010612282563558;0.6516991790340791;0.5687754691312745;0.0021620945387808644
紫衣z云梦;0.0104738614866423;0.9451440424150598;0.3376884598008129;0.018373795999367875
川西野猴;0.0017994739999077;0.9452027393179822;0.7214431559470951;0.006744511646801421
美琴方hmk;0.0016610529229917;0.2902551562588715;0.5280842791132115;0.001399408462159997
nh海纳百川;0.0001384210769159;0.996911459175616;0.6698828574518534;0.0005080840008606938
Fong110;0.0017533336409357;0.587417845193684;0.9455428453053532;0.005352673555468309
汕头气象爱好者;0.0036912287177594;0.7606682728529983;0.8484478672136773;0.013093907368999349
大强聊娱乐;0.0007843861025238;0.855815359825701;0.797867752821821;0.0029438706475994046
商丘医专微校园;0.0104277211276703;0.5277444731783442;0.396431009457285;0.011991087273820816
祎个阿惗ye;0.0002768421538319;-0.025974274588958;0.6694753105301252;-2.6459891298667737e-05
超爱吃煲仔饭的迪迪;0.0001384210769159;1.0;0.6694699273986443;0.0005093439366087877
Fong110;0.0016610529229917;0.5203684665704904;0.6694994718937528;0.003180698640779615
墨律;0.0009689475384118;0.3819724996641855;0.6166707519255491;0.0012544794598255708
江婷L易只肥鹤;0.0003691228717759;0.2589914804789419;0.5953026561986327;0.00031280385602878205
可爱的奶盐卿;0.0006921053845798;0.8350966470994924;0.527244766781596;0.0016749393641828545
蹦-迪迪;0.0002307017948599;-0.6097864028529247;0.6694778581903706;-0.0005176578104953513
Tloml_WJY;0.006367369538135;0.2397421489180929;0.472307594465489;0.003962846237721581
司凤永远的白月光;0.0002768421538319;0.8525596790430209;0.7521373652440946;0.0009757352989273024
中原-老张;0.006367369538135;0.5759017003202394;0.4620897299230115;0.009313492647042282
雨中梅儿香;0.0001845614358879;-0.2264622153791132;0.5956448677726667;-0.00013683650071028155
心念奶鹽;0.0006459650256078;0.9711761705541844;0.6932398860940335;0.0023903880453686006
红楼梦bot;0.0042910533843953;0.3769537468511104;0.4099792200903557;0.00364495079997996
茟梨-;0.0013842107691597;0.9982698364017294;0.6724119530820798;0.005106971580009904
spend盐;0.0004152632307479;0.9932737898171778;0.6740104722384749;0.001528047806923269
有人字拖的夏天;9.22807179439856e-05;0.9338043388452006;0.6694739247735063;0.00031708694528063443
厦门文旅;0.0004152632307479;0.0980131674005537;0.5756071014978915;0.0001287691679474865
彩云天气;0.0011996493332718;-0.3863881846648334;0.4558785251421761;-0.0011614623407213375
舞着萌着啦;0.0005998246666359;0.999305806998651;0.670400454381975;0.0022086905649037446
陳企鵝_Patty;0.0002768421538319;0.9897464335619268;0.6730010765612149;0.001013560710722527
是王红蓝呀;0.0001384210769159;0.999955444178938;0.66947091874761;0.000509321996572785
亚妮伪物语;0.0018917547178517;0.1278076679977815;0.6694910655169147;0.0008897015877893032
国家大剧院;0.0041526323074793;0.3142775344268257;0.3967990708563726;0.002846330364765497
爱淇毅8989;0.0013842107691597;0.7550913836431651;0.4613951548764767;0.0026506513767170724
Candy_小惠;0.0013842107691597;0.701840603980882;0.4540650465134767;0.0024245806173251016
厦门广电;0.0100124578969224;0.0103257175111623;0.403598584131876;0.0002293445477115671
代找_难找汁源;0.0001384210769159;0.5151810527753532;0.8971867347275253;0.00035165985546275385
L_wuuu;0.0002307017948599;0.9658238635219633;0.66947362630285;0.000819898744545555
哥宝宝你可以的fffffffff1;9.22807179439856e-05;0.9931629697788602;0.6694729440842069;0.00033724254411631057
戏精茶茶子;0.0023531583075716;0.3989181879648413;0.7005406743477378;0.003614482965993212
大强聊娱乐;0.0007843861025238;0.350941155284016;0.9054200855992892;0.0013699103910717715
小李儿妹;9.22807179439856e-05;0.9967559969423788;0.669471131940936;0.00033846169118958
云呢拿小卖部;0.0002768421538319;0.2183852541942433;0.6285556042969701;0.00020887048564372502
Candy_小惠;0.0008766668204678;0.872134551553323;0.7835587413835728;0.0032928160189378674
perounce7;0.0003229825128039;0.976093216823153;0.687169118001952;0.0011907258471513893
宇宙中心cc;0.0002307017948599;1.0;0.669475449105787;0.0008489135626937267
sagil的一名小透明;0.0003691228717759;0.1791178408065469;0.7893837101501406;0.0002868638381776994
小游不游-0508;0.0007382457435518;0.4200416814786406;0.6127350299307486;0.001044344762680361
陳企鵝_Patty;0.0001845614358879;0.998085545911744;0.6694847976331311;0.0006778401505218831
永吴止尽的爱言;0.0006921053845798;0.954920249816264;0.7199878908057571;0.002615425579103959
xiao银;9.22807179439856e-05;0.999843499161021;0.6694706629156189;0.0003395098555744851
日尧雨路Pricer;0.0273612328703917;0.4058341628843453;0.4297413633074843;0.02622824706980374
可爱的奶盐卿;0.0006459650256078;0.9120270713787908;0.7385614855666395;0.002391559741735033
一只吃土喵呀;0.0003229825128039;1.0;0.6694701405919703;0.0011884695638901216
盐式夏日;0.0001845614358879;0.94435539212286;0.7179385701696009;0.0006877673486151849
与盐相随H;0.0003229825128039;0.9756937284751824;0.6869307520464322;0.0011898256443142105
夕夕姐姐攻略博;9.22807179439856e-05;0.5111882398836565;0.670866098511455;0.00017394242008359783
_湾藕汁夹;0.0002307017948599;0.9998636448903662;0.669471163919935;0.0008487923759974213
语花-蝶;0.0056752641535551;0.9193695428011668;0.2500049316110732;0.0071697268746481425
_清亦;0.0043833341023393;0.8654048691595813;0.3735285516853284;0.007787993065881461
mendlsiii;0.0002307017948599;0.3979282996504805;0.6694710573232721;0.00033780451452890134
冰城心凌男孩;0.0001384210769159;-0.5283574109310587;0.669471131940936;-0.0002691161278257811
历史探秘;0.0031836847690675;0.615907355700471;0.8451953806362004;0.009109203595915397
沂蒙山上一匹狼;0.0025838601024315;0.4066692388336489;0.9440762594321036;0.005452494536041815
Hercules-Girl;9.22807179439856e-05;0.9931629697788602;0.6694715796469206;0.0003372418567901001
别岚我sa娇;0.1161814238914778;0.2472164249194327;0.3788942111822772;0.059814961849707415
你马了嘎比;0.0018917547178517;0.2581997036319953;0.6289896984050662;0.0016886589313254287
希光bot;9.22807179439856e-05;0.7656888007024061;0.6696082578882031;0.00026005302149151056
星空下的萤火虫___;0.0007382457435518;0.9971829274852564;0.6706335514633986;0.002713556738774331
问问夕夕姐姐;9.22807179439856e-05;0.5111882398836565;0.6734670570883484;0.00017461679762392353
闹脾气的狮子座;0.0054907027176671;0.088404094881041;0.3459157224151757;0.0009228868498458141
spend盐;0.0002768421538319;0.990815636077579;0.6745397151794195;0.0010169753805456309
娱乐吃瓜小可爱;0.0002307017948599;0.9255805883407056;0.2605084704797325;0.00030574890036384744
嗷呜口九;0.006321229179163;0.4982264266256004;0.4230585334933932;0.00732329617699127
整圈儿美悦宝;9.22807179439856e-05;0.5111882398836565;0.6710046741733385;0.00017397835003451681
夏夏沐沐601;0.0002768421538319;0.4695058287152024;0.6492328970848672;0.000463822239905228
魚颂谙--;0.0002307017948599;0.9123191730431128;0.7235936454902512;0.0008370865485486935
长安不困;0.0004152632307479;0.6878650318193557;0.6970457151603011;0.0010943741249356072
十八保送北大;9.22807179439856e-05;-0.5148359146727846;0.6694749800804699;-0.0001748203537342435
过雨开楼看晚虹1640;0.0006921053845798;0.629790085538311;0.4467406686061588;0.0010702897861478012
中国移动安徽公司;0.0005536843076639;0.2785829307568437;0.9407715520961968;0.0007975882326156889
慧腐烂的心QY;0.0009689475384118;0.3072664539806584;0.3768715267500278;0.0006167179411092209
星空落在银河亦是我会珍惜的人;0.0344668481520786;0.3986092044060585;0.3602746921927627;0.027205736855699925
小综小艺小雨;0.0001384210769159;0.9931629697788602;0.6695301971518974;0.0005059070774524216
Sa嬌紀念冊_CharleneGillian;0.0205786001015087;0.3676475379031398;0.4167835013068002;0.01733148804469253
执笔绘卿城_;0.0007843861025238;0.4751006787433777;0.9194599762243048;0.001883329087860672
子饮;0.0002768421538319;0.5498471932100388;0.6710899515037285;0.0005614780867924996
蛋蛋手可摘星辰;0.0004614035897199;1.0;0.6694703004869648;0.0016978140682029667
飒漫画官方微博;0.0017071932819637;0.8116429611495439;0.6712072078330148;0.005111897944405772
我变一颗凌檬;0.0082591242559867;0.4436643918013903;0.4593651946761432;0.00925176310205127
栀鸢悸屿_;0.0003691228717759;0.9497940797951226;0.6933813446749446;0.001336135215851449
逸時無兩丨Y;0.0174871960503852;0.3880832329759778;0.359046229977427;0.013392858273606322
-酌幂難寒月;0.0011535089742998;0.7344739331731542;0.4835914096344785;0.0022519242926640334
BJ雍秦2;0.0001384210769159;-0.4489659833306756;0.6694705563189559;-0.00022867831618021114
永吴止尽的爱言;0.0014764914871037;0.9563842149675528;0.6997580993737766;0.0054311165700298295
ChoisaList·蔡卓妍物料集;0.006044387025331;0.3729393347442453;0.3855415555716894;0.0047768268061186584
怎么起能用呢3333;0.0024915793844876;0.6530972988511883;0.593171527598503;0.005305309888314084
lettofhjklj;0.0002768421538319;0.3461244135699489;0.635331737762936;0.00033461302859512805
Peter连li;0.0003691228717759;0.0;0.6695022048681969;0.0
落葉秋風dcw;0.0004152632307479;0.9999994385404762;0.6695091549706237;0.0015281204868306786
俊八登月实验室;0.0027222811793475;0.3034351233355513;0.618476628111363;0.002808018512833923
言式记y;0.0008766668204678;0.8324354820935367;0.3355558974094876;0.0013459467339759924
火热xyz_Astraeus;0.0006921053845798;0.6138327035805416;0.4915738082399492;0.0011478597553359357
Whisperwordz;9.22807179439856e-05;0.9746003656037396;0.6694714410712588;0.0003309386061425471
miraclepill;0.0001845614358879;0.8872088731278259;0.6935049994515432;0.0006241576196962471
Shirleyyylll;0.0005536843076639;0.4517400746363284;0.6249816386062838;0.0008592032997100955
不到120不改名_坚定决心版;0.0024454390255156;0.8044815858962893;0.3754186181987445;0.004059444393797599
正能量的黄跳跳__;9.22807179439856e-05;0.5111882398836565;0.6713564431611971;0.00017406955683300348
星光遇璐丶;0.0097817561020624;0.3965103527289627;0.5134750630766843;0.010946330623925015
Cyndilovestocreate;0.0077977206662667;0.5984486510498152;0.5072481592570142;0.013010467113067315
Rain-Cyndi;0.0107507036404743;0.4525160155438241;0.423127310115341;0.011314093023710574
DC小蛋壳;0.0003691228717759;0.7295348600466631;0.8140441592694221;0.0012048772746648233
想吃一颗盐;0.0003691228717759;0.9057372301622484;0.7725212980281422;0.001419585258415394
酒醉的蝴蝶__;0.0003691228717759;0.965712798825032;0.6957911030882018;0.001363250476098374
FlyingSHE;0.0030452636921515;0.4263711001147056;0.5372855340500997;0.003834384460158193
有盐才好吃啊;0.0003691228717759;0.8091411319126006;0.8979308426835875;0.0014740627359989768
异于你的我;0.0004152632307479;0.9706062666334226;0.6889105137265175;0.0015261851577786276
Sa娇的午后红茶;0.0183177225118811;-0.0638222258752572;0.4137908363602335;-0.0026589008000686082
也趁月光_;9.22807179439856e-05;0.0567697136641904;0.6694702791676321;1.927688308751067e-05
816號候車厅;0.0004614035897199;0.9473123905524928;0.7134485984487731;0.001714015399360284
什么小蛋挞x;0.0014303511281317;0.6667183703812649;0.8605208038821492;0.0045104960023915975
Sreadlys;0.006136667743275;0.849632817785383;0.8184998027520967;0.023456343432536636
浦东发布;0.0002768421538319;0.7474519635941792;0.7363607366998347;0.0008374983761200278
布瓜pourquoiv;0.0096894753841184;0.968560684442474;0.7409911712700316;0.03822240211118961
四平校园;0.0003691228717759;0.4242067255676311;0.6695766503376787;0.0005762708471478495
爆款噗噗鹅;0.0002768421538319;0.5590626491444866;0.42431838434828;0.0003609627526124494
凭山临水;0.0005075439486919;0.8891263743478142;0.730230212051958;0.0018112349419975096
牙牙木木夕;9.22807179439856e-05;0.0263223865630484;0.6694709613862753;8.938112466756885e-06
心念奶鹽;0.0005536843076639;0.7673730967841619;0.5923647184691817;0.001383361904320064
清茗依心yo;0.0002768421538319;0.9644335835626144;0.684413178018475;0.0010043862323987833
啊喵喵喵呜咪;0.0071517556406588;0.9821383463794414;0.7265977798962946;0.02805157465879688
半价薯片-;0.0005536843076639;-0.3365249692864542;0.6694741379668323;-0.0006856321226861024
是林未央呀;0.0004614035897199;-0.2103436526904165;0.6694712491972654;-0.0003571249187780937
成都共青团;0.0003691228717759;0.8507930972151053;0.7444023188796264;0.0012849329751684594
青春湖北;0.0007382457435518;0.6700613735940486;0.8284010498552787;0.0022523403601590066
潍坊文旅;0.0003229825128039;0.6157993506792097;0.7982519925681885;0.00087264195753874
音箱蟀大侠_;0.0019840354357956;0.4163110190213959;0.4909253227728962;0.002228746163088174
廊坊师范学院微博协会;0.0006459650256078;0.9999962566217278;0.6695680922655894;0.002377278003976194
可爱的奶盐卿;0.0003691228717759;0.993072710138067;0.6772524618080997;0.0013645216774066957
四川交警;0.0026300004614035;0.617278209092476;0.4827027507284527;0.0043071935501777635
风过无痕dear;0.0001845614358879;0.7716726602936664;0.9170897131622768;0.0007178996470067307
-BBBB女;9.22807179439856e-05;0.8722417400380531;0.6694737861978445;0.0002961824015380795
慧腐烂的心QY;0.0005075439486919;0.4116633016020525;0.5599860998020195;0.000643088728118768
安阳市第二十五中学;0.0003691228717759;0.3882823736533251;0.7443227416505839;0.0005863511264863299
Longlivelau;0.0001384210769159;0.4434041655291378;0.669473882134841;0.00022584655730690294
