发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
naro桑的镜子不发光;2;2;4;287001;1.3937233668175372e-05
只有现在也好可以拥抱吗;1;6;7;287001;2.43901589193069e-05
阿尔萨鱼;11;154;165;287001;0.0005749108888122341
经海路大情种;3;5;8;287001;2.7874467336350744e-05
攻梦女个人微博_;1;287000;287001;287001;1.0
Naswn1116;1;4;5;287001;1.7421542085219216e-05
雨中曲漫话;5;17;22;287001;7.665478517496454e-05
非鱼罐头芜湖;3;13;16;287001;5.574893467270149e-05
崩溃不想去学校;1;6;7;287001;2.43901589193069e-05
-一碗阳春面-;4;7;11;287001;3.832739258748227e-05
李大白活Swoosh;3;4;7;287001;2.43901589193069e-05
二分音君;3;13;16;287001;5.574893467270149e-05
居家的水临烟;3;46;49;287001;0.0001707311124351483
游在野;1;4;5;287001;1.7421542085219216e-05
hottcake;1;3;4;287001;1.3937233668175372e-05
AI-Doll;2;10;12;287001;4.181170100452612e-05
