label;一级评论;真实二级评论数;真实点赞数;边数;最大边数;集群密度
12199;需要需要，赶紧先来个5本;1;0;1;9097;0.00010992634934593822
12201;已经下单，也期待冬哥之后出个速写画集[嘻嘻][加油];1;1;2;9097;0.00021985269869187644
12203;好的[鼓掌]马上拥有同款[心];1;0;1;9097;0.00010992634934593822
12205;必须来一本;1;0;1;9097;0.00010992634934593822
12207;这得来一个呀！;1;0;1;9097;0.00010992634934593822
12209;太巧了，想用！立马下单！[泪][good];1;0;1;9097;0.00010992634934593822
12212;支持;1;0;1;9097;0.00010992634934593822
12214;已经支持[good][good][good][鲜花][鲜花][鲜花];1;0;1;9097;0.00010992634934593822
12216;说的太对了 买了好本子舍不得用[允悲];1;1;2;9097;0.00021985269869187644
12218;[可怜]好棒啊，可惜我现在的画技还配不上这样的本子[单身狗];1;0;1;9097;0.00010992634934593822
12220;冲了;1;0;1;9097;0.00010992634934593822
12222;开搞！[666][666][666];2;0;2;9097;0.00021985269869187644
12225;道德在哪里，法治在哪里，链接又在哪里;2;1;3;9097;0.00032977904803781465
12228;冬子哥，想学画画，先学啥？;2;0;2;9097;0.00021985269869187644
12231;图九每一次看到都会吓得心里一惊然后觉得恶心想吐[泪][泪]老师你真的画的好好（一些废话）;1;0;1;9097;0.00010992634934593822
12233;如何买这画集@刘冬子;1;0;1;9097;0.00010992634934593822
12235;里面有内容的吗;3;0;3;9097;0.00032977904803781465
12241;在哪可以买呀哥;1;1;2;9097;0.00021985269869187644
12277;好厉害！;1;0;1;9097;0.00010992634934593822
12280;还不出台相关法律 ai真的会被有心之人利用的无法无天了[NO];1;0;1;9097;0.00010992634934593822
12282;wy主美都光明正大开ai班了;2;2;4;9097;0.0004397053973837529
12300;这是但丁还是康斯坦丁[允悲];1;2;3;9097;0.00032977904803781465
12309;先把手修好吧一天天;1;1;2;9097;0.00021985269869187644
12316;有点厉害，尤其是英文[允悲][允悲][允悲];1;0;1;9097;0.00010992634934593822
12318;请问如何加入粉丝群。谢谢;1;1;2;9097;0.00021985269869187644
12320;像法鲨;7;2;9;9097;0.000989337144113444
12328;感觉参考了这哥们 http://t.cn/A6CnyykL;5;0;5;9097;0.0005496317467296911
12334;哪看着像托蒂;1;1;2;9097;0.00021985269869187644
12336;你用的这个软件是什么？[笑而不语];1;0;1;9097;0.00010992634934593822
12338;和谁都有点擦边，就是和丹尼尔差距有点大。[笑cry];1;0;1;9097;0.00010992634934593822
12343;[酷] http://t.cn/A6Cn29Qz;1;1;2;9097;0.00021985269869187644
12347;如果说不是为了赚钱画画，而是为了画出自己想画的东西，那么其实20岁学会或30岁学会都没有什么差别。低龄触的起点、有机会接触到的环境和教育，本身就和我们不同；AI本质上只是尸块。高住你认为自己是为什么画画，又为什么想要放弃呢？没有反馈的过程是很痛苦，但，我们画画只是为了得到反馈吗？;1;48;49;9097;0.005386391117950973
12349;先为了生计再说。还有ai绘画其实还是有很多缺陷的。在扁平插画方面ai的运算很怪，好像只会复杂的运算拼贴而忽略基本几何，你让它做简单的平面构成图，圆和直线永远画不规整，总想复杂化通过不规律的粗细和畸变让直线和圆进行无意义的拓扑。;1;0;1;9097;0.00010992634934593822
12366;@Monochrome慕 zc;1;0;1;9097;0.00010992634934593822
12377;更好笑の是游戏公司宣讲会说AI省外包💰[阴险][阴险][允悲][吃惊];1;0;1;9097;0.00010992634934593822
12379;从事多年航天的经验是：技术上不存在弯道超车，只有志道追赶、并进、超越，坚持不掉赛道跟住了就够甩下一批人了;1;28;29;9097;0.0031878641310322084
12395;因为说到底就算ai画画也需要脑子里有东西但很多甲方的大脑都是空白的啊啊啊啊啊啊啊啊（鬼叫;1;0;1;9097;0.00010992634934593822
12406;看模型是不是一样吧。而且即使只是每次随机数不同，效果可能就差很大。毕竟最终是个数学运算。;1;0;1;9097;0.00010992634934593822
12408;莫小贝;1;0;1;9097;0.00010992634934593822
12410;贾斯汀比伯;1;0;1;9097;0.00010992634934593822
12417;姐姐绝绝子[哇];1;1;2;9097;0.00021985269869187644
12431;他两个博士学位图你家哥哥高考数学35复读一年44吗？别太荒谬了烙铁;13;578;591;9097;0.06496647246344948
12445;闺蜜我有内部消息 其实齐司礼和查理苏才是一对真正的cp 还有一对是萧逸和陆沉cp名叫陆逸十六[兔子];12;87;99;9097;0.010882708585247884
12458;是真的，我参与了莫弈制作过程，我们把一千张马嘉祺的照片放进ai生成画出来的莫弈[微笑][微笑][微笑][微笑];22;69;91;9097;0.010003297790480379
12481;能不能不要一直抓着莫弈不放，乙游玩家不是给你消费的;12;118;130;9097;0.014290425414971969
12494;闺蜜我小姨有内部消息，不仅莫弈是ai画的，，，而且连萧逸也是🙈🙈;40;14;54;9097;0.005936022864680664
12535;李泽言也是吧;9;6;15;9097;0.0016488952401890733
12545;这样看来马嘉祺应该算是莫弈的爸爸吧[哇]，希望莫弈粉丝能尊重马嘉祺[微笑]，毕竟没有他就没有莫弈。;19;6;25;9097;0.0027481587336484555
12565;哈哈哈哈哈哈哈哈哈哈你真的好好笑[可爱]你这号全是蹭二次元人物的[doge]你是懂蹭流量的[doge][doge]怪不得数学22捏[爱你] http://t.cn/A6CnzwUf;9;234;243;9097;0.02671210289106299
12577;马嘉祺好厉害啊姐姐，高考三百多呢[可怜]不像莫弈，早就拿到博士双学位了[悲伤]啊，是我讲实话，戳到姐姐痛处了，对不起哟姐姐[悲伤]姐姐你活该[泪];1;72;73;9097;0.00802462350225349
12579;看似姜太公，实则塞翁[馋嘴];4;35;39;9097;0.00428712762449159
12588;不客气姐妹们 http://t.cn/A6CniKwT;6;51;57;9097;0.006265801912718479
12596;b站来的，围观一下奇行种[doge];7;33;40;9097;0.004397053973837529
12604;你这种状态持续多久了？ http://t.cn/A6C3WevV;2;19;21;9097;0.0023084533362647025
12607;诡秘半个月不见你怎么开始玩未定了;1;9;10;9097;0.0010992634934593821
12610;说的对，早就想说了[汗]还有那个什么左然也很像;4;0;4;9097;0.0004397053973837529
12682;别太荒谬……;1;0;1;9097;0.00010992634934593822
12712;所以马嘉祺是谁啊[报税];1;0;1;9097;0.00010992634934593822
12799;感觉查理苏也是[微笑];8;0;8;9097;0.0008794107947675058
12847;《清村正茂》《偏偏少年》[doge];1;1;2;9097;0.00021985269869187644
12870;你的眼睛不要可以捐给别人谢谢;2;0;2;9097;0.00021985269869187644
12881;自己树靶子自己打，这观点还真就只从你这听到过;6;12;18;9097;0.001978674288226888
12888;我的意见是，好莱坞有俩，一是面对世界的电影圈，另个才是面对国内的电视圈，美产电视剧，科幻一直是主流，作为科技力世界第一的美国，怎麽可能不爱科幻片？给人好莱坞不爱科幻片错觉的，是因为性价比低，还动不动扯到政治和未来，太多科幻片，不适合阖家观赏（尤其是追求普通级的狄士尼）。;1;4;5;9097;0.0005496317467296911
12890;非导演剪辑版的天国王朝赔钱，是最后一部史诗大片，随即，阿凡达，变形金刚，钢铁侠1面世。;4;2;6;9097;0.0006595580960756293
12895;希望“自身历史浅薄”“只能拍外国史”的美国佬能把中华几千年厚重历史中数不胜数的两脚羊事件中挑个一两条拍出来。[偷笑];5;14;19;9097;0.002088600637572826
12901;美国没啥历史，就算有，很多都拍不出来，容易影响团结;3;0;3;9097;0.00032977904803781465
12931;哇哦[哇];1;1;2;9097;0.00021985269869187644
12933;[允悲]虽然但是，这俩不是一回事叭;2;0;2;9097;0.00021985269869187644
12943;很轻松呀，只要打好关键词;3;0;3;9097;0.00032977904803781465
12947;那是目前;2;0;2;9097;0.00021985269869187644
12976;懂王手下留情啊，年轻人耗子尾汁;1;0;1;9097;0.00010992634934593822
12978;应该是4月1号[doge];1;0;1;9097;0.00010992634934593822
12997;四指轩辕;2;0;2;9097;0.00021985269869187644
13000;就是可惜有点残疾;3;0;3;9097;0.00032977904803781465
13004;有点像生化危机真人电影那个吉尔，还挺酷的[赞][doge][good];1;1;2;9097;0.00021985269869187644
13006;能不能让ai画你[doge];1;0;1;9097;0.00010992634934593822
13008;这手，尽力了[哆啦A梦吃惊];1;0;1;9097;0.00010992634934593822
13016;哈哈哈哈哈哈;1;0;1;9097;0.00010992634934593822
13023;男的大拇指，女的手不正常;2;2;4;9097;0.0004397053973837529
13029;最近各种无下限啊，我小红书一刷很多，点了不感兴趣还会推;1;4;5;9097;0.0005496317467296911
13031;男的画的好看;1;0;1;9097;0.00010992634934593822
13033;为啥说这是临摹的AI呢？;1;0;1;9097;0.00010992634934593822
13059;[悲伤]羡慕了宝！;1;0;1;9097;0.00010992634934593822
13061;宝贝你好牛！;1;0;1;9097;0.00010992634934593822
13063;同看[哇]上映准备二刷咯;1;0;1;9097;0.00010992634934593822
13067;又来咯[羞嗒嗒] http://t.cn/A6CmSmYd;1;0;1;9097;0.00010992634934593822
13069;哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈;1;0;1;9097;0.00010992634934593822
13086;@木公心解;1;0;1;9097;0.00010992634934593822
13091;啊啊啊啊啊啊啊;1;1;2;9097;0.00021985269869187644
13093;啊啊啊啊啊啊啊啊;1;1;2;9097;0.00021985269869187644
13095;？？？我天，被txl吓晕;1;1;2;9097;0.00021985269869187644
13098;导演好会讲;1;0;1;9097;0.00010992634934593822
13100;非常喜欢椅子🪑本人;1;0;1;9097;0.00010992634934593822
13102;哇[憧憬];2;0;2;9097;0.00021985269869187644
13105;Ai绘画和Chatgpt试试小程序:一句话AI;1;0;1;9097;0.00010992634934593822
13107;天呐，太羡慕你可以看到新海诚本人了！！！;2;0;2;9097;0.00021985269869187644
13113;技术大爆发;1;0;1;9097;0.00010992634934593822
13118;你和熊律师是一场的?;1;0;1;9097;0.00010992634934593822
13122;不懂就问，图二是两个假人还是真人？意思图二不是拍的照片而是画出来的，有什么意义吗？[疑问][疑问][疑问][疑问][疑问][疑问];11;1;12;9097;0.0013191161921512586
13134;不懂就问，这图2不就是照片么…;1;1;2;9097;0.00021985269869187644
13136;姐姐，图二是什么？;1;1;2;9097;0.00021985269869187644
13138;有时候觉得，照这么发展下去，人类文明哪一天忽然毁灭，也不是什么意外的事情;2;10;12;9097;0.0013191161921512586
13152;是的，电话刚普及的时候记忆力好的人可以记很多电话号码，现在这个优点完全没用了。以前很会看地图的人很适合当司机，现在GPS出来以后会看地图也没啥用了，连地图都没有了。更别提之前BB机接线员，一代人的工作啊！;1;4;5;9097;0.0005496317467296911
13154;[doge]图二两个人的鼻子一模一样;2;0;2;9097;0.00021985269869187644
13160;我又线下追星成功了[老师好];1;9;10;9097;0.0010992634934593821
13190;这是啥剧？;2;1;3;9097;0.00032977904803781465
13193;好可爱啊这段;1;1;2;9097;0.00021985269869187644
13195;还是人比较色[doge];1;2;3;9097;0.00032977904803781465
13197;[哈哈];1;0;1;9097;0.00010992634934593822
13199;机器不会在生活中找灵感;1;0;1;9097;0.00010992634934593822
13201;你的手绘可不能被代替[悲伤];1;0;1;9097;0.00010992634934593822
13203;给个剧本，ai电影都拍出来了！;1;0;1;9097;0.00010992634934593822
13209;Ai画怎么画呀;1;0;1;9097;0.00010992634934593822
13212;偶也是，最近我还整理了一下买过的版本，发现生化四我起码有十几张各种主机各种版本，到时候整理出来发个微博[嘻嘻];5;0;5;9097;0.0005496317467296911
13218;我在村口，东西全丢，你猜怎么着 安井盖了[苦涩][苦涩][苦涩] 我的乌兹啊;2;1;3;9097;0.00032977904803781465
13221;刀哥，图小弟收走了，感谢[求饶];1;0;1;9097;0.00010992634934593822
13227;我没钱为什么不能ai给我印钱[泪];1;1;2;9097;0.00021985269869187644
13253;这个光合还授权了，谁家模型不用数据训练啊[允悲][允悲];1;2;3;9097;0.00032977904803781465
13258;可以生成海报吗;1;1;2;9097;0.00021985269869187644
13260;生成出来的作品版权算谁的？;3;3;6;9097;0.0006595580960756293
13265;白白胖胖~~[心];1;1;2;9097;0.00021985269869187644
13290;摸摸太太！;1;0;1;9097;0.00010992634934593822
13292;摸摸，贴吧大多是牛鬼蛇神，聚集了太多三观不正，只会拼命找角度攻击别人的人，不用理他们[抱一抱];1;0;1;9097;0.00010992634934593822
13296;他卖啥？单纯一张图也没啥用吧？3d打印？他有模型？;3;27;30;9097;0.0032977904803781466
13300;不懂他现在是隐藏这条原文 还是被后台删了 找不到原文了[晕];4;9;13;9097;0.0014290425414971969
13325;喜欢;1;0;1;9097;0.00010992634934593822
13327;[送花花];1;0;1;9097;0.00010992634934593822
13329;超爱[心];1;0;1;9097;0.00010992634934593822
13331;好看;1;0;1;9097;0.00010992634934593822
13333;吱吱吱;1;0;1;9097;0.00010992634934593822
13335;[doge]拿了谢谢;1;0;1;9097;0.00010992634934593822
13337;[鼓掌];1;0;1;9097;0.00010992634934593822
13339;吱[心];1;0;1;9097;0.00010992634934593822
13341;带走;1;0;1;9097;0.00010992634934593822
13343;[打call]好好看;1;0;1;9097;0.00010992634934593822
13382;[色]好快活[心];1;1;2;9097;0.00021985269869187644
13385;其实作为相关从业者我想说的是，游戏美术行业从来都不是一个可以高枕无忧的行业啊[允悲]相反我倒是觉得游戏美术工作者每天都在跟焦虑赛跑，现在ai冲击来了更加剧了这种焦虑。;2;1;3;9097;0.00032977904803781465
13390;就很顶啊[doge][报税] http://t.cn/A6Cn3oaa;1;0;1;9097;0.00010992634934593822
13397;大佬真人视频是谁;1;0;1;9097;0.00010992634934593822
13399;大佬，有教程吗;2;0;2;9097;0.00021985269869187644
13405;这是ai画的吗;1;0;1;9097;0.00010992634934593822
13447;[送花花];1;0;1;9097;0.00010992634934593822
13449;深夜开e？小问题小问题，人去创作艺术作品是情绪情感的寄托和抒发，是很绝对的人和人之间的交流。AI不可能有这种东西，至少我们这代人看不到它有，我也不希望它有。怎么想AI都只能成为辅助工具。如果AI真的完全替代人工，基础工作都不用人操心了，不是有更多精力去创作了么？;4;0;4;9097;0.0004397053973837529
13454;我上大学的时候读的英语专业，我大一的时候以为我会成为一个英语老师。大二的时候我开始玩PS。我以为我将来会是一个设计师。大三的时候，我开始玩微博。我以为我会是一个新媒体运营，现在我成为一个职业博主[报税];1;0;1;9097;0.00010992634934593822
13456;一起去捡垃圾啊，而且将来垃圾只会越来越多，根本不用愁的[努力](bushi;1;0;1;9097;0.00010992634934593822
13458;莫焦虑诶。A替代人工还有很长一段路要走;1;0;1;9097;0.00010992634934593822
13460;没关系阿符劳斯，我们一起回农村养鸡;1;0;1;9097;0.00010992634934593822
13462;为啥最近ai这个东西这么热总是给我一种刻意炒作的感觉（？）深究的话我感觉好多年前就有ai的东西了，几乎年年都有新闻炒作人工智能。但是不知道为什么这几年关于这方面的东西这么多（）;5;0;5;9097;0.0005496317467296911
13468;@提不起劲的巫女小姐 你来说说嘛 (*꒦ິ⌓꒦ີ);1;0;1;9097;0.00010992634934593822
13473;概念美术的工作将会迎来跨越式升级[doge];1;2;3;9097;0.00032977904803781465
13475;用不用另说但至少得会;1;0;1;9097;0.00010992634934593822
13479;这解在贴吧又有一个瓜了;2;0;2;9097;0.00021985269869187644
13488;我觉得本人承认是可以的，不承认不可以，而且改出来的图绝对不能有任何能被看出来抄袭的迹象（之前的novelai就是硬抄）;4;1;5;9097;0.0005496317467296911
13493;今天过去再说x  其实标明就好吧;2;1;3;9097;0.00032977904803781465
13496;可以问问是哪个吗！;1;0;1;9097;0.00010992634934593822
13498;球私;1;0;1;9097;0.00010992634934593822
13500;👂;1;0;1;9097;0.00010992634934593822
13502;求私？[思考];1;0;1;9097;0.00010992634934593822
13504;求私;1;0;1;9097;0.00010992634934593822
13506;宝宝可以私发我一下么[顶]（？好奇）;1;0;1;9097;0.00010992634934593822
13508;求指路👂;1;0;1;9097;0.00010992634934593822
13510;？求私;1;0;1;9097;0.00010992634934593822
13514;套盾，我也支持叶瑄换cv，但ai绘画引起众怒的原因是因为他无版权随意捏，技术本身是没有错的，所以ai配音有版权就和ai绘画不一样了;1;38;39;9097;0.00428712762449159
13530;叶推 目前为止还是支持延续ai希望他可以好好调 有些人别在这捂嘴 支持换的我尊重你 我不想换也少来管我 换不换都是从适不适合叶瑄出发 不是说周年庆什么活动出发 我又不是粉cv有没有cv直播和我啥关系 愿意维权去维权但没必要代表全体叶推;9;55;64;9097;0.007035286358140046
13540;7个月了绘旅人还没好好调，你们真会给自己画大饼，绘旅人都没你们这么会PUA的;29;30;59;9097;0.006485654611410355
13570;姐妹你这个数量才是真叶推[允悲]我刚看到一个叶瑄卡数量都没我多的人说不要ai 我都不是叶推[允悲][允悲];6;39;45;9097;0.00494668572056722
13577;先说明，我不是叶推，我反对这件事首先是出于唇亡齿寒的担忧，这次用AI了，那之后别的男主会不会也有替换成Ai的一天？其次，开了Ai配音这个口子，以后会不会有AI文案AI卡面的事情，不要说不可能，看看网易旗下lofter永劫无间在搞什么破动静吧。最后，叶推真的不介意叶瑄被当成实验品被调试吗？？;7;5;12;9097;0.0013191161921512586
13585;我只能说看到你，说不是每个叶推都必须关注叶瑄超话，我就支持你说的话了，我朋友被人嘲讽就总被说没关注叶瑄超话就不是叶推[摊手]，被各种骂，真离谱;5;47;52;9097;0.005716170165988787
13591;支持，圈子里能贴脸叶瑄的音色真的太少了，况且也容易塌房，但绘旅人真的需要好好调一调ai了，隔壁未定莫弈也是ai配的，也没见有几个人喷，归根结底就是绘旅人调的质量不行而且一碗水端不平，不是特别能理解吵着换cv的玩家🙊;5;104;109;9097;0.011981972078707267
13597;不希望换➕1  近期呼声较高的几个人我也不觉得合适，而且声优粉觉得自推贴脸我可以理解，但是万一真的中标了，这个声优被拿来和之前做对比，或者别人觉得不贴脸，到最后还是和现在超话环境还是一样一地鸡毛，不过换了一个吵的话题罢了。ai好好整比较靠谱吧;2;65;67;9097;0.007365065406177861
13600;你怎么知道衣服会复刻，怎么？绘旅人半夜在床上趴你耳边说的[微笑];19;1;20;9097;0.0021985269869187643
13620;最近的我听着比一开始好多了 所以我也能接受ai 相比之下 换cv带来的风险更大 我不想再去适应另一个我甚至可能不喜欢的声线 陌生的叶瑄我会失恋[苦涩];4;54;58;9097;0.006375728262064417
13625;[doge] 太惨了姐妹那么厚的甲都有人来找上门指责;1;33;34;9097;0.0037374958777618996
13627;点，我前天这样说被套了各种帽子，姐妹顶住[泪]谁不是为了自家男人好啊，有些自推说话真的让人寒心[泪][泪];2;20;22;9097;0.0024183796856106408
13630;我也[二哈]其实我是觉得ai有进步了，而我可以等等，再看它能够到什么程度，毕竟海螺肉承诺了会继续调整，而且问卷也才收集上去，至少要再下个活动才能看出效果。但是现在换真人cv我是真的想不出来能换谁，而且凡是真人cv都有塌房风险，jgt给我整得有阴影了[二哈]比较起来我宁愿再等等;1;11;12;9097;0.0013191161921512586
13632;我个人比较喜欢ai，会让我感觉这就是叶瑄他自己[允悲]语气冷淡点就冷淡点吧反正这么大一个男主绘旅人不可能不想好好调的，就是技术需要再进步吧;2;2;4;9097;0.0004397053973837529
13635;怎么你这么平和的发言还莫名其妙被扣了顶ai推的帽子[笑cry];1;8;9;9097;0.000989337144113444
13637;能不能分两种语音包一个是ai一个是新cv（）这样大家都开心;1;1;2;9097;0.00021985269869187644
13641;刚还刷到一个人说没有叶单推支持ai，且不说我自己就看见好几个叶推也更喜欢ai，多推又怎么他了，花了钱都有权利表达自己的看法;1;29;30;9097;0.0032977904803781466
13643;我既然都发博表示我更喜欢AI配音了，你们凭什么觉得你们在我的评论区评论和我相反的意见我就会立刻改变想法？怎么，在我支持AI配音的微博下面跳出来说“我不要AI我就想要换cv”有什么意义呢？怎么，是想彰显你们的独特你们的闪耀你们的遗世独立吗？;4;13;17;9097;0.0018687479388809498
13648;点了，看官方那条博下都只有说换cv的，我以为没有人喜欢ai[苦涩]我也是叶推但就因为说了想要ai就被有些过激叶推姐妹说捂嘴[微笑]还一棒子打死我是mvb[跪了]可是确实有很多叶推也不想换cv的啊…;5;23;28;9097;0.00307793778168627
13654;博主说话已经很客气了 想换cv的人说别人捂嘴的同时能也别捂嘴别人吗 那么多人总归会有不同意见的 为什么一定要强迫别人和你一个想法呢;3;61;64;9097;0.007035286358140046
13658;想象不到另一个声音的叶瑄跟我说“你爱我吗？我好像是爱你的……”;4;25;29;9097;0.0031878641310322084
13663;ai感觉已经没有j的味儿了，越听越趋近叶瑄本人，换cv的话我都可以预见超话的血流成河了，留着ai不比换cv风险低吗[二哈];2;28;30;9097;0.0032977904803781466
13666;换cv，还要重补之前的，一样是可能被骂死，用有些人的话就是，羊毛出在羊身上，叶推还有别推也要承担费用，不如直接顺着干下去;2;15;17;9097;0.0018687479388809498
13670;哈哈我活的很糙没什么要求[doge]就是单纯喜欢叶瑄原来那个声线，其他细节我都不care[doge]ai念的不好的地方我都直接忽略的[doge];1;21;22;9097;0.0024183796856106408
13672;铁血叶推点了[单身狗]玩hlr四个月以来，真的很喜欢叶瑄，喜欢他的一切一切，也很喜欢这个声线[跪了]真的让叶瑄这个人变得更有魅力。每次走剧情都会把他的语音条全部听完，但之后换了ai，一点感情都没有就有点受不了想跳。但还是真的真的不想换。换了cv真的会感觉有点受不了，根本代入不了叶瑄。。;1;18;19;9097;0.002088600637572826
13675;想换cv就是因为AI实在是太烂了 创了我这么久实在接受不了了[苦涩];2;15;17;9097;0.0018687479388809498
13680;最怕的不是ai调不好 而是用了ai叶推都跑光了叶瑄被越发边缘化 周年庆查无此人音乐会就几句台词还被ai创 叶推一样抽卡氪金而叶瑄节省的成本根本用不到他身上;4;3;7;9097;0.0007694844454215675
13686;支持;1;5;6;9097;0.0006595580960756293
13689;第一点不和三次男绑定就不符合了，他用的还是劳改犯jgt的声音啊，我就是因为这一点才超级介意;3;6;9;9097;0.000989337144113444
13694;其实我无所谓配音问题 但是你要考虑到 比如直播活动其他男主都有cv来现场 叶瑄就ai几句话也太难受了吧;1;0;1;9097;0.00010992634934593822
13697;支持[单身狗]我真的受不了换声音，我心里爹咪已经是这个声音了，而且AI明显很好，换个真人有些人又要连带着粉CV[吐]就像那个路辰，看到无数个人说怎么会有人不喜欢路辰啊那可是赵路哎，虽然我对cv老师肯定也是喜欢的，但每次看到这种说法就很烦，然后cv老师私底下用哪个声线说话，就会觉得像角色;1;4;5;9097;0.0005496317467296911
13707;因为绘旅人调不好 说难听点就是不好听 僵硬的不行;1;7;8;9097;0.0008794107947675058
13709;是叶路双推，我个人感觉无论是AI配音还是换CV肯定都会有玩家不满意，hlr也都会招骂，但我不算站边，只想hlr把叶瑄的配音搞好，这次的剧情怎么说呢，断句没断好像读课文一样，但是声音不那么虚了，前几次活动很明显（感觉都是气音），因为之前看wb都是对AI的怨气;1;1;2;9097;0.00021985269869187644
13726;支持，只是新调的声音有股大叔味[泪];1;0;1;9097;0.00010992634934593822
13745;每个人都有每个人看法嘛[doge][doge]，我是属于我比较倾向于换，但是不换我也可以接受那种，毕竟这个问题本来就不好处理。我倒是觉得hlr这次直接出个投票来看，可能大家已意见还没这么大（不过想想也不太现实[允悲][允悲]）;1;1;2;9097;0.00021985269869187644
13748;叶瑄如果以后使用AI配音，叶瑄以后的活动质量可想而知，配音会影响剧情质量，边缘化情况简直一眼就能看见，叶推以后只会越来越少，叶瑄流水越低，边缘化越严重懂吗？;10;5;15;9097;0.0016488952401890733
13759;你听过ai配的剧情吗[交税];1;9;10;9097;0.0010992634934593821
13768;单只是从客观层面上看这个怎么换人，先不说圈子里和原声优贴的基本没有，就算有，技术什么可能还不如AI，只能希望网易重视AI技术，米哈游的莫奕证明了现代的可以完全可以配的很好，只是网易没那么重视这个罢了，那些单单只是凑热闹喊着换人的，我敢肯定，换了他们一定骂的更大声;2;13;15;9097;0.0016488952401890733
13777;真换钱不一定多但事儿一定多。资源降级是大概率事件，AI不会偷奸耍滑但人是会的，然后会出现那种“明明广播剧都说我们××老师配得好就你们事儿多”“说我们××不贴脸那为什么让我们老师来配，你不喜欢你别用啊”说业务能力不行也有fans闭眼吹的逆天言论🙃🙃🙃🙃那样才真的栓q[开学季];2;14;16;9097;0.0017588215895350116
13781;主要是！说换cv换谁呢，jgt的声音已经配了两年了，已经适应他的声音了，很难接受变声器[悲伤];1;3;4;9097;0.0004397053973837529
13799;ai太烂了[跪了];1;7;8;9097;0.0008794107947675058
13801;太虚了这么久了还是这么虚真的看不到网易ai的希望[交税]或者是也许过个一两年真的能调到和真人一样，那剩下还有多少叶推能坚持到那个时候，中间还有多少人为了不完善的ai去氪金呢，或者说氪了金也得到没有别推那么好的语音待遇凭什么呢;1;4;5;9097;0.0005496317467296911
13809;是啊，但是预制菜、料理包都不能叫饭啊，现在怎么样了呢，科技在进步，但是好多东西都在退步，哎[失望];2;2;4;9097;0.0004397053973837529
13816;什么不同？完全的好奇，没有阴阳怪气。;1;0;1;9097;0.00010992634934593822
13819;ai不过是在模仿，他永远创造不出属于他自己的东西，ai在抄袭，不过抄袭者换成了电脑[微笑]而且在我眼里ai就是小偷罢了，永远只会偷别人的东西[可爱];1;0;1;9097;0.00010992634934593822
13828;[doge]我也在玩，感觉还挺有意思的，满足我跑团搞个角色卡了[doge];1;0;1;9097;0.00010992634934593822
13830;我有个疑问，为什么绝大部分用AI画的人像都是头像或半身;2;0;2;9097;0.00021985269869187644
13833;强啊…;1;1;2;9097;0.00021985269869187644
13846;但是這些作品並不是被AI創作出來的。如果沒有藝術家提供作品，AI是造不出這些圖片的。既然是縫合別人的作品，那版權也是很大的問題。;1;103;104;9097;0.011432340331977575
13856;ai拼尸说这些;1;1;2;9097;0.00021985269869187644
13871;很简单，好看的是ai;1;0;1;9097;0.00010992634934593822
13874;哈哈真的，精致过头恐怖谷;2;8;10;9097;0.0010992634934593821
13881;有二珂的AI嗎[doge];1;0;1;9097;0.00010992634934593822
13890;反美反到失智了;3;1;4;9097;0.0004397053973837529
13894;葛老根[嘻嘻] 去关注一下 不应该是热心市民 葛先生吗[嘻嘻];1;0;1;9097;0.00010992634934593822
13896;查查主页有没有国产塞尔达。;1;0;1;9097;0.00010992634934593822
13898;有些人需要这样的孩子，等我们这一代人过去之后………………;1;0;1;9097;0.00010992634934593822
13901;手部优化好多[笑cry];2;7;9;9097;0.000989337144113444
13904;快来个上证六千点的图[哈哈];2;2;4;9097;0.0004397053973837529
13907;网上的一切都可以造假，除了创业板的阴线是真实的[doge];1;16;17;9097;0.0018687479388809498
13915;啊哦，别搞我内存，一个音乐软件天天开发这个开发那个占我内存是吧！生气了;1;0;1;9097;0.00010992634934593822
13918;网易急了多少年了[doge]先是游戏市场，然后出海方针，后来又搞元宇宙（如果你没听过相关信息那说明他们收效…[doge]）现在来一个ai，你说他们会不会急着吃螃蟹（虽然螃蟹肉剩的不多了大家都靠抢[允悲];1;0;1;9097;0.00010992634934593822
13921;网易急了多少年了[doge]先是游戏市场，然后出海方针，后来又搞元宇宙（如果你没听过相关信息那说明他们收效…[doge]）现在来一个ai，你说他们会不会急着吃螃蟹（虽然螃蟹肉剩的不多了大家都靠抢[允悲];1;0;1;9097;0.00010992634934593822
13926;最新的素描图 一看就是ps生成 我都不想说什么了[尴尬][尴尬][尴尬];1;0;1;9097;0.00010992634934593822
13928;我作为门外汉，ai绘画真的看不出来不会分辨😮‍💨;4;0;4;9097;0.0004397053973837529
13934;天呢，是谁啊想壁垒;2;0;2;9097;0.00021985269869187644
13937;确实，但凡关注几个画师就知道画师内部有多抵制这个东西，有段时间超话到处都是就离谱，别的是抄ai就成好绝了;1;1;2;9097;0.00021985269869187644
