发布者;群体情绪;时间
三十二楼茶水间;0.00036225197214990567;2023-02-05 12:04:41
财新网;-0.00011343725176538533;2023-02-05 12:04:51
虎嗅APP;2.436818208087899e-06;2023-02-05 12:53:49
量子位;8.700137881976938e-05;2023-02-05 13:43:52
日语翻译社;-0.0002393942685186976;2023-02-05 13:15:24
始安公士或大号;0.2994863629263364;2023-02-05 12:33:02
省心省力点投;0.00034612816585354066;2023-02-05 12:31:12
戏精-CHUI-S;-0.00014430094272024332;2023-02-05 12:24:02
量子位;0.00021752380311422555;2023-02-05 12:09:44
丧味胶囊;-0.0008468318594253616;2023-02-05 12:08:56
智造圈;-0.00036564697534636;2023-02-05 12:03:17
BIE别的;0.0008290701712474529;2023-02-05 12:21:49
nowisHYUNJAE_李贤在;0.0006080529272692899;2023-02-05 16:28:17
气iiii;-2.279065059256063e-06;2023-02-05 12:08:12
硬核黑科技;0.0013839203945255215;2023-02-05 12:16:21
MissBunny-;0.005536480818434575;2023-02-05 12:02:51
爱范儿;0.00025766653022497654;2023-02-05 11:47:36
死鱼眼卡夫卡;0.00037955175562726014;2023-02-05 17:09:51
某瑜;6.199925129574098e-06;2023-02-05 11:28:09
生椰拿铁是本命;-0.0014015223186913494;2023-02-05 11:50:40
涓小豚写作;0.0013745240343781915;2023-02-05 14:45:54
姬永锋;0.0001950184731749021;2023-02-05 13:05:54
漪-羽;0.0013126505739722684;2023-02-06 10:20:36
中科大胡不归;0.0017281424550263944;2023-02-05 14:14:47
南昌火车站;9.356517577352195e-05;2023-02-05 13:49:25
卿turbo卿;0.0001826231274186405;2023-02-05 12:21:58
廷祐JungWoo_Jungvely;0.001259077392687886;2023-02-05 12:12:21
不好惹的娃娃脸;-0.000378198086763369;2023-02-05 12:00:13
甜猫栗子;3.5546956321983186e-05;2023-02-05 11:52:57
新华网;0.000437987020758585;2023-02-06 18:13:14
S_orrymaker;0.00016540336204358958;2023-02-05 23:30:29
向凌云;0.0022121365262744476;2023-02-05 11:48:05
小姿态;3.5138513554366914e-05;2023-02-06 22:33:30
绵州一哥;0.0016151065654890888;2023-02-06 22:42:55
再来杯黑糖嘟嘟;0.0004028953128557424;2023-02-06 22:44:17
小笨蛋渡_渡;-2.637860305273035e-05;2023-02-06 22:33:50
GDUODXI711-;0.0028553110309128024;2023-02-06 22:32:57
狗带321123;0.000398109997538085;2023-02-06 22:34:35
安全感只能自己给;0.005084606464887456;2023-02-06 23:29:39
北欧泡芙酱;0.011756026140142652;2023-02-07 09:03:08
林仔tata;-8.708844177769089e-06;2023-02-19 15:26:45
正版沅沅;0.0001986376136930546;2023-02-09 08:42:46
稚鸟回南;7.834537733386269e-05;2023-02-07 12:56:44
FlowUs息流;0.0013348691219184122;2023-02-07 08:13:30
大白说DBTalk;7.819261220970022e-05;2023-02-06 23:43:50
VonXXGhost;0.00014728337557347418;2023-02-06 23:42:27
请相信有光GGGGGGGGG;8.802908063431428e-05;2023-02-06 23:41:24
日本旅游美食大收集;4.690567965283036e-05;2023-02-06 23:40:51
新浪热点;7.158164351987239e-05;2023-02-06 23:07:02
你们是谁啊有人知道吗;0.00047985117982321843;2023-02-06 23:03:33
中科大胡不归;0.0013079663308335546;2023-02-06 23:03:05
Lingomancy话术研;0.0023644023249616585;2023-02-06 22:58:28
Lingomancy话术研;0.001430446064577743;2023-02-06 22:53:38
西府南栀;0.0001690540084278811;2023-02-06 22:35:49
绝不在图数据摆烂;1.762369866591052e-05;2023-02-06 22:35:25
廷祐JungWoo_Jungvely;0.00029769084777579925;2023-02-06 22:33:07
廷祐JungWoo_Jungvely;0.0014193854662577123;2023-02-06 22:32:18
齐鲁晚报;7.377885154973601e-05;2023-02-06 21:52:02
从生中来;4.1726327249364116e-05;2023-02-06 20:13:31
中国电子报社;0.00032390566677994943;2023-02-06 19:35:58
kmrk_xux_;0.0002710826151296741;2023-02-06 19:31:13
普通网友潘先生;-0.00013585380533329944;2023-02-06 19:24:11
锤子智能玩;4.3403967303983384e-05;2023-02-06 19:25:40
快乐肥宅小华;0.00031840596853680795;2023-02-06 19:19:59
Shytinex;-0.0009955698084326181;2023-02-06 19:30:20
沉寒萧;-9.670045502278913e-05;2023-02-06 19:20:30
篮球哔哔机;0.000556500123772325;2023-02-06 19:19:41
宽宽xyyyyy;-5.937627824655088e-05;2023-02-06 19:20:27
今日灼见;0.0002786764708787339;2023-02-06 14:55:46
小桥_行云流水;0.00041218948021173315;------
向凌云;0.0003767669559567264;2023-02-06 15:29:35
生草字幕组;0.008064591676318886;2023-02-06 14:33:12
YinWar_CNFF;0.0015004788237864566;2023-02-06 20:26:36
有多少癌可以重来;6.322068404937836e-05;2023-02-14 10:04:14
Hanni_CherryLand;0.001106670275176988;2023-02-14 01:30:57
Det_Ryougi_;0.0003954221544377676;2023-02-14 13:35:43
岱琳;9.967237136147292e-05;2023-02-14 09:26:58
老残游;4.147127749683137e-05;2023-02-14 08:35:33
Valeyevna_Joy;5.414741770121907e-05;2023-02-14 07:15:33
网信青羊;4.548949057942607e-05;2023-02-14 00:16:56
成都东部集团官方;0.00013157105647445923;2023-02-13 23:53:15
青白江生态环境;0.00012976444046806443;2023-02-13 23:42:09
高桢迪;5.5670105787611426e-05;2023-02-13 23:18:15
微成都;0.0020841731980758443;2023-02-13 22:02:42
MissZhao_xx;9.586733061923363e-05;2023-02-08 22:13:40
姬永锋;0.00013036165565734545;2023-02-14 21:09:24
成都青白江;0.003981738856973113;2023-02-14 20:27:39
绿色蒲江;0.00033763392485770843;2023-02-14 20:23:02
永州警事;0.00010144741732620391;2023-02-14 20:09:37
成都国际铁路港;0.0005839448573279776;2023-02-14 17:59:51
哥斯拉看宏观;5.2399426390424526e-05;2023-02-14 17:10:00
爽罗;0.0002380355977191212;2023-02-14 16:08:05
街北一只猫贝;0.0006151792225409144;2023-02-14 15:27:18
张笑来Sky;0.006649739057154273;2023-02-14 15:11:35
DiarioSecreto·本田仁美日记簿;0.00018327044123218197;2023-02-14 14:12:17
脑洞黑科技;0.007660141689710728;2023-02-14 14:03:32
淡淡花香2022;0.003901106095560941;2023-02-14 13:44:27
NeveRfinDme-;0.00010085795864774982;2023-02-14 13:33:17
葵花子与萤火虫;-0.30668446729661475;2023-02-14 13:10:02
青春龙泉驿;0.00014764660375855794;2023-02-14 12:50:09
逍遥心焱;4.319536723788346e-05;2023-02-14 12:47:19
心上中了一箭;-0.00015138910088363566;2023-02-14 12:33:33
证券市场红周刊;-0.00018521202945079673;2023-02-14 12:18:42
CyberSwing;0.001833839557262816;2023-02-14 12:17:55
四月间天气寒冷晴朗1948;-0.0007149238776762597;2023-02-14 12:09:51
斌叔NextEdu;0.0020474165893289375;2023-02-14 11:46:33
XR饭;4.340979159547657e-05;2023-02-14 11:38:34
小满;0.01404210704613332;2023-02-14 11:22:13
战甲装研菌;-0.00011256010048325124;2023-02-14 11:03:42
我是胖酥;0.00016842728958551225;2023-02-14 10:42:28
互联网八哥;0.0027514059814008137;2023-02-14 10:39:05
第十九路;4.163983905555666e-05;2023-02-14 10:22:24
幸福甜瓜大王;2.8976269474204474e-05;2023-02-14 10:11:36
我我我我是柠柠柠;0.0003489916724219093;2023-02-14 10:09:36
芭蕾小熊维;-4.259564300314899e-05;2023-02-14 10:08:14
小熊牌向日葵_;6.504022585053151e-05;2023-02-14 10:03:13
芭蕾小熊维;0.0001538224201758911;2023-02-14 10:01:22
ACen_悠;-8.693262092285915e-05;2023-02-14 09:30:11
3奈本人的微博v2;0.0002374494410857956;2023-02-14 09:13:51
讯飞翻译笔;-0.003359164708484379;2023-02-14 09:12:45
张辛欣;0.00048161335523671134;2023-02-14 09:05:31
赵昱鲲;0.005745816135462253;2023-02-14 08:48:22
无水浦西;5.6659978671098264e-05;2023-02-14 08:47:23
元祖电波少年;-2.3897642872721086e-05;2023-02-14 07:36:21
Liberty的秘密花园;8.04099866225438e-06;2023-02-14 07:30:51
姬永锋;0.00014356439871705676;2023-02-14 07:22:39
姬永锋;0.0010142544018790166;2023-02-14 07:19:13
科大讯飞;0.0022042955186254176;2023-02-14 07:03:34
南方人物周刊;0.000270193061863288;2023-02-14 06:02:57
凤凰网科技;0.000196349465160591;2023-02-14 05:47:22
周阿星同学;7.414195874213442e-05;2023-02-14 05:40:43
澎湃新闻;0.0009560787025160185;2023-02-14 05:09:08
CLF财视频;0.004006321789652152;2023-02-14 04:36:26
子陵在听歌;0.010128722879159583;2023-02-14 02:13:22
大河财立方;0.0014323740267231872;2023-02-14 01:55:20
南方周末;0.000553330898303656;2023-02-14 01:29:41
财经杂志;0.00036875000155057563;2023-02-14 01:11:47
红星资本局;1.8497357671069245e-05;2023-02-14 00:57:58
济南时报;-4.2770349199466454e-05;2023-02-14 00:57:55
下次就圆满;-3.7439008496386644e-05;2023-02-14 00:54:44
新闻晨报;4.0584305847509106e-05;2023-02-14 00:53:06
大爆君;5.763425896333641e-05;2023-02-14 00:46:46
G黄智雄;-2.0749622385971388e-05;2023-02-14 00:41:18
ieaber;0.037813131898684814;2023-02-14 00:31:16
何夕;0.001588509264832995;2023-02-14 00:23:47
财经网;0.002381904967833779;2023-02-14 00:22:39
痛痛Flyaway;0.0004331694553037336;2023-02-14 00:19:58
头条新闻;0.001895249030598632;2023-02-14 00:10:27
莫历湖畔;1.9328181462190928e-05;2023-02-14 00:07:32
mildkiller-MK;0.0003502277829940771;2023-02-14 00:07:09
非常专业的胡萝卜;-7.595133295844401e-06;2023-02-14 00:05:33
汪有;0.05984401099419448;2023-02-14 00:04:48
茶深深深;0.0002601725504503778;2023-02-14 00:03:07
吐泡泡的嘴;-4.888796753236583e-05;2023-02-14 00:01:35
狗侠阿鑫;-0.00023920367290854682;2023-02-13 23:57:56
风闻社区;-1.5164194913925929e-07;2023-02-13 23:38:15
车友Cars-王老斯同学;8.323083488910102e-06;2023-02-13 23:26:14
环球市场播报;3.81945526969737e-05;2023-02-13 23:23:01
施少飞;0.0002599290398107424;2023-02-13 23:16:23
DrG科学育儿;0.0009661285494755602;2023-02-13 23:03:04
神圣午睡;0.0010525901775597668;2023-02-13 22:58:42
小满;0.013751359520697084;2023-02-13 22:55:40
36氪;0.0004842190011114389;2023-02-13 22:46:08
新浪安徽;8.581841874735785e-06;2023-02-13 22:45:53
梁新评;2.869216088186696e-06;2023-02-13 22:45:14
36氪;0.000386255882647425;2023-02-13 22:36:55
凤凰网科技;-4.221507202597293e-05;2023-02-13 22:29:52
鈴鈴鈴鈴___;0.0010598302641387268;2023-02-13 22:25:24
TheMedivh;-6.506420868204644e-05;2023-02-13 22:19:01
祝佳音;0.0007686126836573538;2023-02-13 22:02:45
安安以迁迁;7.432371675024827e-06;2023-02-13 22:01:31
Houson猴姆;-0.0006118320151005928;2023-02-13 21:59:59
斌叔NextEdu;0.0009229526073844327;2023-02-13 21:51:58
永井制药;-7.758328691654554e-05;2023-02-13 21:48:51
植物眼;0.00012274544600267647;2023-02-13 21:47:26
草帽抄书bot;0.03786234324887512;2023-02-13 21:46:37
陈数羊csy;0.00023192143057295888;2023-02-13 20:31:00
于白榆;0.0018136398375022537;2023-02-13 20:14:36
携隐;0.002324302572224568;2023-02-13 20:14:24
老谭电商;0.00013396724476147682;2023-02-13 20:14:06
量子位;0.0011180501773375318;2023-02-13 20:13:38
电脑报;3.559375550298716e-06;2023-02-13 20:13:18
爱范儿;0.00015539587686564315;2023-02-13 20:12:56
·兜里糖多多·;0.0017304703386846984;2023-02-13 20:12:23
