发布者;真实一级评论数;真实点赞数;边数;最大边数;集群密度
财新网;2;10;12;8296;0.0014464802314368371
长齐;1;4;5;8296;0.0006027000964320154
A股追击老梁;1;171;172;8296;0.020732883317261332
UTAMN-;4;97;101;8296;0.012174541947926712
二枚瓦;1;1;2;8296;0.00024108003857280618
DK-meta;1;1;2;8296;0.00024108003857280618
互联网嗨老板;8;26;34;8296;0.004098360655737705
菩提之路2019;2;6;8;8296;0.0009643201542912247
凉子的狗狗;7;10;17;8296;0.0020491803278688526
MARVEL漫威吧;3;19;22;8296;0.002651880424300868
张艺谋贴吧官博;2;6;8;8296;0.0009643201542912247
waypasstakingorders;2;2;4;8296;0.00048216007714561236
电商报;33;120;153;8296;0.018442622950819672
BuckAstra719patreon;1;2;3;8296;0.0003616200578592093
唐朝孟德;45;304;349;8296;0.04206846673095468
新浪财经;2;11;13;8296;0.00156702025072324
兔头学姐张铁根;14;79;93;8296;0.011210221793635487
邓庆旭;1;1;2;8296;0.00024108003857280618
新浪财经;9;14;23;8296;0.002772420443587271
未来可期职业技术学院招生组成员;1;3;4;8296;0.00048216007714561236
张栋伟;1;9;10;8296;0.0012054001928640309
爱吃大饼的蛋;198;457;655;8296;0.07895371263259403
牡丹花下寻常客;16;22;38;8296;0.004580520732883318
Yolosaurus;4;169;173;8296;0.020853423336547734
社畜鼠鼠的文学;3;3;6;8296;0.0007232401157184186
苏苏股当家;2;129;131;8296;0.015790742526518804
财经黄小姐;3;3;6;8296;0.0007232401157184186
俄罗斯卫星通讯社;15;78;93;8296;0.011210221793635487
互联网阿超;3;2;5;8296;0.0006027000964320154
马斯克科技说;1246;2542;3788;8296;0.4566055930568949
马氏仑语;4;3;7;8296;0.0008437801350048216
圆月镰刀;1;1;2;8296;0.00024108003857280618
草莓奶昔加养;1;1;2;8296;0.00024108003857280618
致令人怦然心动的你;1;2;3;8296;0.0003616200578592093
为咩所向披靡;1;1;2;8296;0.00024108003857280618
宇宙与浪漫不熟;1;2;3;8296;0.0003616200578592093
一口吃不夏天;1;1;2;8296;0.00024108003857280618
互联网纵横;2;2;4;8296;0.00048216007714561236
爱范儿;1;7;8;8296;0.0009643201542912247
柚子的腰夺命的刀;1;1;2;8296;0.00024108003857280618
追剧小鬼才;25;1706;1731;8296;0.20865477338476374
势之为重;7;13;20;8296;0.0024108003857280617
大秦公子666;4;5;9;8296;0.0010848601735776277
羁鸟成林;1;3;4;8296;0.00048216007714561236
刘老师侃科技;23;830;853;8296;0.10282063645130184
猴年马月的中国;18;18;36;8296;0.004339440694310511
大秦公子666;1;2;3;8296;0.0003616200578592093
胖虎鲸;22;167;189;8296;0.022782063645130184
秒懂数码科技;511;7251;7762;8296;0.9356316297010607
手机中国;8;8;16;8296;0.0019286403085824494
戴面具的布鲁斯;14;1825;1839;8296;0.22167309546769529
秋风阵阵吹咩;1;1;2;8296;0.00024108003857280618
温柔一点醉;1;1;2;8296;0.00024108003857280618
千玺的甜甜酒窝;1;1;2;8296;0.00024108003857280618
晴朗甜心小可爱;1;1;2;8296;0.00024108003857280618
上班摆烂青年;27;517;544;8296;0.06557377049180328
我是陈塘关李靖;3;2;5;8296;0.0006027000964320154
科技小宣;19;42;61;8296;0.007352941176470588
互联网的一些事;11;19;30;8296;0.0036162005785920926
我才不打篮球;-2;1;-1;8296;-0.00012054001928640309
蓝绿那点事;461;2860;3321;8296;0.40031340405014465
电商报;80;199;279;8296;0.03363066538090646
九龙塘右眼财迷;4;52;56;8296;0.006750241080038573
夏木帆;33;841;874;8296;0.1053519768563163
搞机圈泥石流;8;20;28;8296;0.0033751205400192863
浴中奇思;49;731;780;8296;0.0940212150433944
新浪财经;51;166;217;8296;0.02615718418514947
财经黄小姐;6;1;7;8296;0.0008437801350048216
新闻晨报;9;37;46;8296;0.005544840887174542
雪球;6;14;20;8296;0.0024108003857280617
科技幻视;120;140;260;8296;0.0313404050144648
环球市场播报;10;20;30;8296;0.0036162005785920926
憨憨行为图鉴;29;1830;1859;8296;0.22408389585342334
闪飞;31;172;203;8296;0.024469623915139828
快兰斯24小时财经直播;3;7;10;8296;0.0012054001928640309
菊桔70483;1;1;2;8296;0.00024108003857280618
财联社APP;13;60;73;8296;0.008799421407907425
虎嗅APP;14;41;55;8296;0.00662970106075217
快科技官方;1;2;3;8296;0.0003616200578592093
老板联播;6;16;22;8296;0.002651880424300868
那是一颗开花的树;6;6;12;8296;0.0014464802314368371
我的宝来了就好;1;1;2;8296;0.00024108003857280618
电商之家;22;43;65;8296;0.0078351012536162
张岱樾;3;4;7;8296;0.0008437801350048216
姬永锋;1;15;16;8296;0.0019286403085824494
姬永锋;2;10;12;8296;0.0014464802314368371
IT之家;9;25;34;8296;0.004098360655737705
专业证券分析;3;10;13;8296;0.00156702025072324
冰彬兵;33;99;132;8296;0.01591128254580521
姬永锋;3;13;16;8296;0.0019286403085824494
迷惑;31;2100;2131;8296;0.256870781099325
专业证券分析;0;14;14;8296;0.0016875602700096432
科技小柒;32;120;152;8296;0.01832208293153327
财爷说财;4;16;20;8296;0.0024108003857280617
互联网新闻网;20;47;67;8296;0.008076181292189007
老板联播;44;140;184;8296;0.022179363548698167
科技heart;30;31;61;8296;0.007352941176470588
财联社APP;3;46;49;8296;0.0059064609450337514
二猪;4;5;9;8296;0.0010848601735776277
李好宽同学;32;45;77;8296;0.009281581485053038
科技客;157;382;539;8296;0.06497107039537127
金刀王;30;34;64;8296;0.007714561234329798
鬼文子;32;37;69;8296;0.008317261330761813
兰世立微博;3;18;21;8296;0.0025313404050144647
财经托马斯;3;144;147;8296;0.017719382835101254
杰森白;5;19;24;8296;0.0028929604628736743
李希晟-;9;51;60;8296;0.007232401157184185
萝卜叔叔的车;1;18;19;8296;0.002290260366441659
天天都要睡午觉;2;2;4;8296;0.00048216007714561236
vikki_穷;1;1;2;8296;0.00024108003857280618
墩墩满月;1;5;6;8296;0.0007232401157184186
科技小派;115;605;720;8296;0.08678881388621022
P4rk1es;1;1;2;8296;0.00024108003857280618
黄鱼Veda;48;219;267;8296;0.03218418514946962
横越时间海;6;7;13;8296;0.00156702025072324
大红矛;4;1;5;8296;0.0006027000964320154
追风的小小仔;3;1;4;8296;0.00048216007714561236
老居12;68;259;327;8296;0.03941658630665381
韩东言;5;2;7;8296;0.0008437801350048216
怪博士李雷;9;36;45;8296;0.005424300867888139
Display3D;1;1;2;8296;0.00024108003857280618
生草字幕组;22;117;139;8296;0.016755062680810028
互联网的一些事;1;7;8;8296;0.0009643201542912247
速度哥V;1;1;2;8296;0.00024108003857280618
黄天鹅;6;7;13;8296;0.00156702025072324
机器人产业随想录;1;2;3;8296;0.0003616200578592093
小满;171;422;593;8296;0.07148023143683703
智造圈;45;202;247;8296;0.029773384763741563
今日讲呢啲;1;6;7;8296;0.0008437801350048216
妖哥财经K;1;2;3;8296;0.0003616200578592093
君子和而不同999;6;18;24;8296;0.0028929604628736743
愿河2017;1;1;2;8296;0.00024108003857280618
纽太普同学;30;439;469;8296;0.05653326904532305
名之成;1;1;2;8296;0.00024108003857280618
渣哥真身;6;3;9;8296;0.0010848601735776277
兔子的午觉;1;1;2;8296;0.00024108003857280618
saurora_;1;2;3;8296;0.0003616200578592093
月斜影清smile;4;1;5;8296;0.0006027000964320154
魔金石科技;1;4;5;8296;0.0006027000964320154
IT时报;1;1;2;8296;0.00024108003857280618
刘兴亮;2;6;8;8296;0.0009643201542912247
每天一个用车知识;2;3;5;8296;0.0006027000964320154
沃捷集团;1;4;5;8296;0.0006027000964320154
易北辰;1;3;4;8296;0.00048216007714561236
李好宽同学;10;18;28;8296;0.0033751205400192863
江瀚的视野;1;1;2;8296;0.00024108003857280618
沈禾斗;9;13;22;8296;0.002651880424300868
新浪汽车;56;207;263;8296;0.03170202507232401
剑哥传奇;2;10;12;8296;0.0014464802314368371
秋天的猫oOo;1;3;4;8296;0.00048216007714561236
财富中文网;1;2;3;8296;0.0003616200578592093
纷纷凉月_;2;2;4;8296;0.00048216007714561236
飒飒肖;3;34;37;8296;0.004459980713596914
皮皮推;6;7;13;8296;0.00156702025072324
LH手机科技爱好者;4;9;13;8296;0.00156702025072324
安吉的小七;6;41;47;8296;0.005665380906460945
文力元;11;138;149;8296;0.01796046287367406
宁波租房在线;1;2;3;8296;0.0003616200578592093
程序员那些破事;1;7;8;8296;0.0009643201542912247
投行泰山;1;7;8;8296;0.0009643201542912247
七十七图图;5;15;20;8296;0.0024108003857280617
今天也在努力工作的暖暖;2;18;20;8296;0.0024108003857280617
有漾学漾;38;92;130;8296;0.0156702025072324
第一财经日报;1;4;5;8296;0.0006027000964320154
专业证券分析;2;5;7;8296;0.0008437801350048216
识货少年;52;303;355;8296;0.0427917068466731
眼光闪闪的杰少;1;1;2;8296;0.00024108003857280618
百度APP;125;300;425;8296;0.05122950819672131
盘点科技;26;254;280;8296;0.033751205400192864
时空传书;2;4;6;8296;0.0007232401157184186
马妍;1;2;3;8296;0.0003616200578592093
V神炒一股;1;184;185;8296;0.022299903567984572
长春西门大官人;2;2;4;8296;0.00048216007714561236
横山寺青月使;3;2;5;8296;0.0006027000964320154
yhzhzy;1;1;2;8296;0.00024108003857280618
中国石油;1;4;5;8296;0.0006027000964320154
西门町吃在宁波;14;22;36;8296;0.004339440694310511
聚募海哥;9;28;37;8296;0.004459980713596914
哈侠;62;380;442;8296;0.05327868852459016
庄志明律师;7;17;24;8296;0.0028929604628736743
许一的差评家学;1;1;2;8296;0.00024108003857280618
人生谈数码;103;103;206;8296;0.024831243972999035
阑夕;161;4500;4661;8296;0.5618370298939248
福布斯中文网;1;6;7;8296;0.0008437801350048216
天津股侠;28;1372;1400;8296;0.16875602700096431
天津股侠;43;1210;1253;8296;0.15103664416586307
海波魔王;3;1;4;8296;0.00048216007714561236
邹子御;4;8;12;8296;0.0014464802314368371
电商数据说;7;8;15;8296;0.0018081002892960463
付亮的竞争情报应用;1;1;2;8296;0.00024108003857280618
金鼎大都督669;1;5;6;8296;0.0007232401157184186
人人都叫我洛神;1;1;2;8296;0.00024108003857280618
娄山雀;7;21;28;8296;0.0033751205400192863
球场见626;15;26;41;8296;0.004942140790742526
郭咏;3;4;7;8296;0.0008437801350048216
振翅鹏云;2;1;3;8296;0.0003616200578592093
顺风骑牛;7;38;45;8296;0.005424300867888139
龙哥乱弹;2;3;5;8296;0.0006027000964320154
戴着眼镜看财经;22;68;90;8296;0.010848601735776278
博科园;2;2;4;8296;0.00048216007714561236
近看之下无人正常;1;3;4;8296;0.00048216007714561236
姬永锋;2;7;9;8296;0.0010848601735776277
深圳县令;5;44;49;8296;0.0059064609450337514
分析师谢漠烟;17;74;91;8296;0.01096914175506268
打板一哥老谭;1;105;106;8296;0.012777242044358728
鼎盛风清;9;25;34;8296;0.004098360655737705
财经网;8;11;19;8296;0.002290260366441659
财联社APP;4;20;24;8296;0.0028929604628736743
科工的力量;17;79;96;8296;0.011571841851494697
证券市场红周刊;56;51;107;8296;0.01289778206364513
硬哥;62;231;293;8296;0.03531822565091611
量子位;1;2;3;8296;0.0003616200578592093
每天都在往互联网里倒垃圾;1;1;2;8296;0.00024108003857280618
有个梨GPT;5;26;31;8296;0.0037367405978784955
量子位;8;3;11;8296;0.001325940212150434
时空传书;2;8;10;8296;0.0012054001928640309
唐辰同学t;2;3;5;8296;0.0006027000964320154
手机中国;6;27;33;8296;0.003977820636451302
科技UI;1;1;2;8296;0.00024108003857280618
市值风云App;9;37;46;8296;0.005544840887174542
renyin_1;1;1;2;8296;0.00024108003857280618
修罗陛下;2;2;4;8296;0.00048216007714561236
中国网财经;37;235;272;8296;0.03278688524590164
模型预测;21;64;85;8296;0.010245901639344262
张彦仕财经世界;4;16;20;8296;0.0024108003857280617
老刀也快369;1;19;20;8296;0.0024108003857280617
讴德王;14;10;24;8296;0.0028929604628736743
加密newbee;1;2;3;8296;0.0003616200578592093
南京F哥;2;1;3;8296;0.0003616200578592093
科技锐评;19;18;37;8296;0.004459980713596914
止兮丨靡所底止;9;17;26;8296;0.00313404050144648
互联网八哥;31;227;258;8296;0.031099324975891997
新浪科技;13;14;27;8296;0.0032545805207328834
电来疯;1;1;2;8296;0.00024108003857280618
百度;47;32;79;8296;0.009522661523625844
大卫独舞;4;6;10;8296;0.0012054001928640309
环球旅游攻略咖;100;122;222;8296;0.026759884281581485
GPT-评时事;2;1;3;8296;0.0003616200578592093
甲子光年;2;2;4;8296;0.00048216007714561236
Mr-Ree;1;1;2;8296;0.00024108003857280618
知未科技;16;62;78;8296;0.009402121504339441
了不起的中国制造;1;1;2;8296;0.00024108003857280618
花栗鼠有大麻烦;1;1;2;8296;0.00024108003857280618
中国家电网;20;27;47;8296;0.005665380906460945
娱圈糖糖;1;2;3;8296;0.0003616200578592093
隐身青菜;2;10;12;8296;0.0014464802314368371
股的knight;1;10;11;8296;0.001325940212150434
路人扎根深圳;2;3;5;8296;0.0006027000964320154
三倍速科技;6;25;31;8296;0.0037367405978784955
互联网阿超;1;1;2;8296;0.00024108003857280618
周健工;1;4;5;8296;0.0006027000964320154
A股观测者;1;3;4;8296;0.00048216007714561236
炒基蛋;2;2;4;8296;0.00048216007714561236
想要直升机-;3;1;4;8296;0.00048216007714561236
徐戈;2;20;22;8296;0.002651880424300868
NGC_2237号玫瑰星云;2;1;3;8296;0.0003616200578592093
培培Peggy;1;1;2;8296;0.00024108003857280618
宏观对冲陈凯丰Kevin;6;26;32;8296;0.003857280617164899
历史刘老师V;2;5;7;8296;0.0008437801350048216
互联网的那点事;43;399;442;8296;0.05327868852459016
北京牙医钟;1;1;2;8296;0.00024108003857280618
Kenneth又来了;1;11;12;8296;0.0014464802314368371
小妖扶苏;1;1;2;8296;0.00024108003857280618
GatherOne官方;1;1;2;8296;0.00024108003857280618
王落北;39;166;205;8296;0.024710703953712634
开源中国;1;1;2;8296;0.00024108003857280618
陈昌凤;3;39;42;8296;0.005062680810028929
Harvey科技;1;10;11;8296;0.001325940212150434
一只碳酸chai;5;3;8;8296;0.0009643201542912247
图灵的猫;10;35;45;8296;0.005424300867888139
百度;38;30;68;8296;0.00819672131147541
就是一个宝鉴;1;2;3;8296;0.0003616200578592093
1900影剧室;7;48;55;8296;0.00662970106075217
盗墓笔记主页;4;7;11;8296;0.001325940212150434
盗墓笔记主页;11;134;145;8296;0.01747830279652845
刘飞Lufy;5;9;14;8296;0.0016875602700096432
正经社;1;2;3;8296;0.0003616200578592093
蒋亦凡;25;257;282;8296;0.033992285438765674
蔡阳的微博;3;2;5;8296;0.0006027000964320154
小郭爱吃肉--;2;2;4;8296;0.00048216007714561236
搞机圈泥石流;6;10;16;8296;0.0019286403085824494
毛启盈;3;7;10;8296;0.0012054001928640309
45岁男人之最后的彪悍青春;2;2;4;8296;0.00048216007714561236
深圳张逸轩;53;137;190;8296;0.022902603664416585
易方寒;1;1;2;8296;0.00024108003857280618
清博智能;1;3;4;8296;0.00048216007714561236
纯银V;50;639;689;8296;0.08305207328833172
逆熵而上;3;3;6;8296;0.0007232401157184186
科技事儿;26;225;251;8296;0.030255544840887175
少数派sspai;1;7;8;8296;0.0009643201542912247
电商之家;17;55;72;8296;0.008678881388621022
主人de命令罢了;4;2;6;8296;0.0007232401157184186
互联网三爷;41;322;363;8296;0.04375602700096432
0H58MIN;1;1;2;8296;0.00024108003857280618
简以清心;1;2;3;8296;0.0003616200578592093
刘杰宏同学;1;3;4;8296;0.00048216007714561236
重轨通_ValentineChong;1;2;3;8296;0.0003616200578592093
来了老欧;2;1;3;8296;0.0003616200578592093
RayYang_;2;22;24;8296;0.0028929604628736743
三识聊投资;1;1;2;8296;0.00024108003857280618
宋万博;13;50;63;8296;0.007594021215043395
百度;33;30;63;8296;0.007594021215043395
枫收复中原;1;5;6;8296;0.0007232401157184186
郝智伟;214;221;435;8296;0.052434908389585345
新浪科技;5;8;13;8296;0.00156702025072324
沈沉舟;15;148;163;8296;0.019648023143683704
lemon是又小又酸的;2;1;3;8296;0.0003616200578592093
圆周率等于31415926;10;33;43;8296;0.005183220829315333
心和阳的Adagio;7;65;72;8296;0.008678881388621022
科技事儿;8;18;26;8296;0.00313404050144648
财经网科技;38;93;131;8296;0.015790742526518804
电商报;24;48;72;8296;0.008678881388621022
岿然老师和名将张郃;13;10;23;8296;0.002772420443587271
蓝鲸财经记者工作平台;3;4;7;8296;0.0008437801350048216
机智猫;3;2;5;8296;0.0006027000964320154
深蓝财经;29;553;582;8296;0.0701542912246866
卢旭宁;5;61;66;8296;0.007955641272902604
宋万博;7;12;19;8296;0.002290260366441659
合肥高楼迷;2;7;9;8296;0.0010848601735776277
河北高东;1;1;2;8296;0.00024108003857280618
炒股疯子;4;185;189;8296;0.022782063645130184
股票量化猫;1;2;3;8296;0.0003616200578592093
小如说娱;1;1;2;8296;0.00024108003857280618
36氪;17;49;66;8296;0.007955641272902604
三石说财;341;380;721;8296;0.08690935390549663
赵宏民;9;12;21;8296;0.0025313404050144647
蘑菇目前不改名啦;6;23;29;8296;0.0034956605593056897
小科畅谈;174;178;352;8296;0.04243008678881389
科技xin;173;198;371;8296;0.044720347155255545
侃见财经;280;291;571;8296;0.06882835101253616
科技种草君;3;5;8;8296;0.0009643201542912247
硅谷陈源-海外杂谈;10;21;31;8296;0.0037367405978784955
投行泰山;2;2;4;8296;0.00048216007714561236
一只不会飞的羽飞;3;4;7;8296;0.0008437801350048216
idrey;4;2;6;8296;0.0007232401157184186
羽兮虞兮;1;2;3;8296;0.0003616200578592093
颂文的双眼皮;1;2;3;8296;0.0003616200578592093
衣锦夜行艳公子;3;7;10;8296;0.0012054001928640309
新智者;1;3;4;8296;0.00048216007714561236
上官梅林;1;1;2;8296;0.00024108003857280618
百度;49;93;142;8296;0.017116682738669238
打板一哥老谭;1;118;119;8296;0.014344262295081968
红莲爱科技;131;638;769;8296;0.09269527483124397
玄戒技术;1;2;3;8296;0.0003616200578592093
张栋伟;1;1;2;8296;0.00024108003857280618
磕糖的酸奶n;6;37;43;8296;0.005183220829315333
白投翁;1;1;2;8296;0.00024108003857280618
理性动物xp;2;1;3;8296;0.0003616200578592093
大叔咖清了;3;17;20;8296;0.0024108003857280617
炎热的瘦虎;6;34;40;8296;0.0048216007714561235
Starf_cks;1;2;3;8296;0.0003616200578592093
阑夕;115;767;882;8296;0.10631629701060752
时空传书;2;4;6;8296;0.0007232401157184186
合肥高楼迷;6;2;8;8296;0.0009643201542912247
月明长苏;2;2;4;8296;0.00048216007714561236
侃股女骑士;4;229;233;8296;0.02808582449373192
mymiya;1;1;2;8296;0.00024108003857280618
mymiya;1;1;2;8296;0.00024108003857280618
曾少军;2;1;3;8296;0.0003616200578592093
简简单单平平淡淡111;1;3;4;8296;0.00048216007714561236
洪明基;75;427;502;8296;0.06051108968177435
真当没想到;14;160;174;8296;0.020973963355834138
myd1er;-922;1;-921;8296;-0.11101735776277724
吃羊肉的疯子;2;3;5;8296;0.0006027000964320154
一个专员;8;1;9;8296;0.0010848601735776277
Shvaier-;1;3;4;8296;0.00048216007714561236
爱做梦的梦梦梦Meng;3;5;8;8296;0.0009643201542912247
百度;28;13;41;8296;0.004942140790742526
房长沙V;4;5;9;8296;0.0010848601735776277
新智者;1;2;3;8296;0.0003616200578592093
叨哥胡侃;43;512;555;8296;0.06689971070395372
新浪科技;2;115;117;8296;0.014103182256509162
量子位;5;6;11;8296;0.001325940212150434
第一财经;2;1;3;8296;0.0003616200578592093
白木森Forest;1;1;2;8296;0.00024108003857280618
媒山祝Chris;1;2;3;8296;0.0003616200578592093
蓝鲸财经记者工作平台;5;9;14;8296;0.0016875602700096432
123lOxnV;13;3;16;8296;0.0019286403085824494
炎热的瘦虎;12;118;130;8296;0.0156702025072324
科工的力量;13;25;38;8296;0.004580520732883318
自言自语suke;0;1;1;8296;0.00012054001928640309
新浪科技;9;6;15;8296;0.0018081002892960463
吴蚊米;2;4;6;8296;0.0007232401157184186
炎热的瘦虎;12;159;171;8296;0.020612343297974928
班明鸟;1;1;2;8296;0.00024108003857280618
知未科技;37;96;133;8296;0.01603182256509161
每天学点经济学;13;120;133;8296;0.01603182256509161
第一财经;1;521;522;8296;0.06292189006750241
第一财经日报;15;305;320;8296;0.03857280617164899
第一财经日报;34;321;355;8296;0.0427917068466731
机智猫;7;32;39;8296;0.0047010607521697206
火爸朱剑笛;3;6;9;8296;0.0010848601735776277
赵宏民;3;4;7;8296;0.0008437801350048216
新浪财经;21;91;112;8296;0.013500482160077145
新浪科技;10;14;24;8296;0.0028929604628736743
互联网的大事儿;6;1;7;8296;0.0008437801350048216
TechWeb;3;2;5;8296;0.0006027000964320154
金融八卦女;50;484;534;8296;0.06436837029893924
36氪;13;93;106;8296;0.012777242044358728
火爸朱剑笛;4;1;5;8296;0.0006027000964320154
火爸朱剑笛;1;6;7;8296;0.0008437801350048216
哟-咯-;2;2;4;8296;0.00048216007714561236
火爸朱剑笛;2;8;10;8296;0.0012054001928640309
互联网的大事儿;4;27;31;8296;0.0037367405978784955
汉口路在逃培根饭;2;1;3;8296;0.0003616200578592093
火爸朱剑笛;3;3;6;8296;0.0007232401157184186
You_mee;1;1;2;8296;0.00024108003857280618
小克不是愚者;2;1;3;8296;0.0003616200578592093
123lOxnV;7;1;8;8296;0.0009643201542912247
长齐;2;1;3;8296;0.0003616200578592093
123lOxnV;14;8;22;8296;0.002651880424300868
星视频;1;3;4;8296;0.00048216007714561236
炎热的瘦虎;20;571;591;8296;0.07123915139826423
李苦舟;132;1951;2083;8296;0.2510848601735776
科技小柒;14;102;116;8296;0.013982642237222759
虎嗅APP;1;5;6;8296;0.0007232401157184186
狗运维苦力怕;2;1;3;8296;0.0003616200578592093
炎热的瘦虎;6;381;387;8296;0.04664898746383799
互联网见闻录;13;57;70;8296;0.008437801350048216
炎热的瘦虎;12;148;160;8296;0.019286403085824494
炎热的瘦虎;7;112;119;8296;0.014344262295081968
炎热的瘦虎;13;334;347;8296;0.04182738669238187
白夜画骨师;5;38;43;8296;0.005183220829315333
董煜;2;6;8;8296;0.0009643201542912247
董煜;1;4;5;8296;0.0006027000964320154
六朝腌鱼bot;1;3;4;8296;0.00048216007714561236
洋气书生;1;2;3;8296;0.0003616200578592093
苟颜玩科技;2;2;4;8296;0.00048216007714561236
蓝鲸财经记者工作平台;1;6;7;8296;0.0008437801350048216
校花驴;5;201;206;8296;0.024831243972999035
印象笔记;3;5;8;8296;0.0009643201542912247
星视频;1;3;4;8296;0.00048216007714561236
冰哥财经;3;354;357;8296;0.0430327868852459
A-DEVIANT-back;7;8;15;8296;0.0018081002892960463
财经早餐;2;4;6;8296;0.0007232401157184186
69岁遁入空门;2;1;3;8296;0.0003616200578592093
-595-goilny-;8;7;15;8296;0.0018081002892960463
随时随地发现新孩子;55;180;235;8296;0.028326904532304725
招牌奶茶加枸杞;1;2;3;8296;0.0003616200578592093
你生来应为高山;3;11;14;8296;0.0016875602700096432
清华小滚珠;8;110;118;8296;0.014223722275795565
我想当你狗;1;3;4;8296;0.00048216007714561236
树绿汀;3;2;5;8296;0.0006027000964320154
搞机圈泥石流;13;16;29;8296;0.0034956605593056897
不知名的小商家;1;2;3;8296;0.0003616200578592093
垫脚石X;1;1;2;8296;0.00024108003857280618
李必达Marcus;5;22;27;8296;0.0032545805207328834
牙周治病君;2;3;5;8296;0.0006027000964320154
徐记观察;23;159;182;8296;0.02193828351012536
苟颜玩科技;1;2;3;8296;0.0003616200578592093
前浪60;1;1;2;8296;0.00024108003857280618
壹零壹捌露西;4;14;18;8296;0.0021697203471552555
佳姐微博;1;68;69;8296;0.008317261330761813
红星网络电视台传媒集团;2;4;6;8296;0.0007232401157184186
Lingomancy话术研;4;34;38;8296;0.004580520732883318
李桂江;14;25;39;8296;0.0047010607521697206
Tolovesomebody;1;4;5;8296;0.0006027000964320154
栗子liz同学;1;16;17;8296;0.0020491803278688526
lWu稚子l;2;10;12;8296;0.0014464802314368371
一騳千囍;5;23;28;8296;0.0033751205400192863
蓬莱夜月;1;3;4;8296;0.00048216007714561236
大漂亮傻事;15;145;160;8296;0.019286403085824494
杭州亚运会小志愿者;2;6;8;8296;0.0009643201542912247
一下银川;2;13;15;8296;0.0018081002892960463
诛心先生;2;2;4;8296;0.00048216007714561236
九月是dog2146;3;31;34;8296;0.004098360655737705
远东控股集团;2;4;6;8296;0.0007232401157184186
HaiwenLiu;1;5;6;8296;0.0007232401157184186
流浪树桩;1;5;6;8296;0.0007232401157184186
米格战斗飞机联合体;1;5;6;8296;0.0007232401157184186
浪里追剧;8;25;33;8296;0.003977820636451302
张瑜专注短线;1;218;219;8296;0.026398264223722274
Govei-;2;7;9;8296;0.0010848601735776277
郭咏;19;190;209;8296;0.025192864030858245
圆周率等于31415926;11;27;38;8296;0.004580520732883318
股探零零發;1;120;121;8296;0.014585342333654773
千里香馄饨金;1;99;100;8296;0.012054001928640309
Mitaral;1;2;3;8296;0.0003616200578592093
央视财经;2;25;27;8296;0.0032545805207328834
若水投资笔记;2;13;15;8296;0.0018081002892960463
杨洪海Richard上海;3;3;6;8296;0.0007232401157184186
李小熬v;5;15;20;8296;0.0024108003857280617
延边那点事儿;11;13;24;8296;0.0028929604628736743
HaiSear;1;1;2;8296;0.00024108003857280618
互联网纵横;1;2;3;8296;0.0003616200578592093
交易员0xAI;1;2;3;8296;0.0003616200578592093
白袍法师艾萨克;6;22;28;8296;0.0033751205400192863
价值投资日志;1;1;2;8296;0.00024108003857280618
萨格科技;6;7;13;8296;0.00156702025072324
郑昀;4;15;19;8296;0.002290260366441659
伊蓝1803;1;3;4;8296;0.00048216007714561236
庄志明律师;7;9;16;8296;0.0019286403085824494
财经网科技;2;1;3;8296;0.0003616200578592093
6万小时15年交易者4;2;24;26;8296;0.00313404050144648
炒股疯子;2;179;181;8296;0.021817743490838957
盘和林经济观察;1;1;2;8296;0.00024108003857280618
百度;34;19;53;8296;0.006388621022179364
佛心蛊虫2;2;5;7;8296;0.0008437801350048216
佛心蛊虫2;6;20;26;8296;0.00313404050144648
爆笑视频房;302;329;631;8296;0.07606075216972034
侃股女骑士;3;132;135;8296;0.016272902603664416
智力普通;2;2;4;8296;0.00048216007714561236
Tech星球;318;445;763;8296;0.09197203471552555
JoJo的Neverland;1;1;2;8296;0.00024108003857280618
鼎盛风清;11;25;36;8296;0.004339440694310511
李迅雷;31;223;254;8296;0.030617164898746385
鼎盛风清;6;32;38;8296;0.004580520732883318
无线充电博主;3;1;4;8296;0.00048216007714561236
许韬de微博;48;776;824;8296;0.09932497589199614
鼎盛风清;8;39;47;8296;0.005665380906460945
孤独时代的山海;2;5;7;8296;0.0008437801350048216
退而思之xyq;1;52;53;8296;0.006388621022179364
娱诗;310;273;583;8296;0.070274831243973
吃货在邯郸;289;268;557;8296;0.06714079074252652
情竽;312;277;589;8296;0.07099807135969141
仉贤森;316;271;587;8296;0.07075699132111861
爆笑视频房;320;262;582;8296;0.0701542912246866
人人爱邯郸;320;284;604;8296;0.07280617164898746
演员任涛;312;280;592;8296;0.07135969141755062
憨憨老师;75;112;187;8296;0.022540983606557378
憨憨行为图鉴;71;86;157;8296;0.018924783027965283
上班摆烂青年;17;41;58;8296;0.006991321118611379
臭弟弟;75;95;170;8296;0.020491803278688523
手机界大佬;41;52;93;8296;0.011210221793635487
蓝绿那点事;169;343;512;8296;0.06171648987463838
国产小新;12;123;135;8296;0.016272902603664416
红莲爱科技;49;203;252;8296;0.03037608486017358
夏木帆;72;115;187;8296;0.022540983606557378
新言财经;206;202;408;8296;0.04918032786885246
科技猩球;190;197;387;8296;0.04664898746383799
Tech星球;183;193;376;8296;0.04532304725168756
快乐记事本_;1;1;2;8296;0.00024108003857280618
BT财经V;1;3;4;8296;0.00048216007714561236
村里栽树人;1;1;2;8296;0.00024108003857280618
百度;19;14;33;8296;0.003977820636451302
